Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
1,2023-09-25 17:23:00.025000,2023-09-25 17:23:11.010286,,,,,,,
2,2023-09-25 17:23:00.050000,2023-09-25 17:23:11.035437,,,,,,,
3,2023-09-25 17:23:00.075000,2023-09-25 17:23:11.060311,,,,,,,
4,2023-09-25 17:23:00.100000,2023-09-25 17:23:11.085325,,,,,,,
5,2023-09-25 17:23:00.125000,2023-09-25 17:23:11.110288,6.022,5.872,227.4,12.6,4.218,4.034,1.24
6,2023-09-25 17:23:00.150000,2023-09-25 17:23:11.135295,6.312,6.186,225.6,11.2,4.314,4.38,1.16
7,2023-09-25 17:23:00.175000,2023-09-25 17:23:11.160283,6.732,6.618,222.6,10.0,4.402,4.912,1.106
8,2023-09-25 17:23:00.200000,2023-09-25 17:23:11.188970,7.192,7.128,219.6,7.2,4.52,5.506,0.902
9,2023-09-25 17:23:00.225000,2023-09-25 17:23:11.210296,7.206,7.164,219.4,5.8,4.526,5.548,0.734
10,2023-09-25 17:23:00.250000,2023-09-25 17:23:11.235295,6.838,6.794,220.2,6.2,4.376,5.192,0.74
11,2023-09-25 17:23:00.275000,2023-09-25 17:23:11.260340,7.038,6.996,219.0,6.0,4.4,5.43,0.734
12,2023-09-25 17:23:00.300000,2023-09-25 17:23:11.285299,7.006,6.966,218.4,6.0,4.318,5.454,0.72
13,2023-09-25 17:23:00.325000,2023-09-25 17:23:11.310284,6.614,6.58,220.4,5.6,4.228,5.02,0.638
14,2023-09-25 17:23:00.350000,2023-09-25 17:23:11.335295,6.506,6.476,220.6,5.2,4.176,4.926,0.588
15,2023-09-25 17:23:00.375000,2023-09-25 17:23:11.360287,6.37,6.348,221.2,4.4,4.126,4.8,0.506
16,2023-09-25 17:23:00.400000,2023-09-25 17:23:11.385287,6.078,6.064,222.8,3.6,4.082,4.47,0.388
17,2023-09-25 17:23:00.425000,2023-09-25 17:23:11.410282,5.74,5.732,223.6,3.2,3.95,4.15,0.318
18,2023-09-25 17:23:00.450000,2023-09-25 17:23:11.435266,5.684,5.674,222.6,3.4,3.85,4.166,0.334
19,2023-09-25 17:23:00.475000,2023-09-25 17:23:11.460276,5.502,5.488,223.0,4.0,3.746,4.008,0.38
20,2023-09-25 17:23:00.500000,2023-09-25 17:23:11.485275,5.51,5.478,223.0,5.4,3.746,3.994,0.504
21,2023-09-25 17:23:00.525000,2023-09-25 17:23:11.512240,5.252,5.19,225.0,7.8,3.654,3.668,0.686
22,2023-09-25 17:23:00.550000,2023-09-25 17:23:11.535584,5.086,5.002,227.8,9.6,3.684,3.364,0.816
23,2023-09-25 17:23:00.575000,2023-09-25 17:23:11.561474,5.054,4.966,229.2,10.4,3.74,3.254,0.878
24,2023-09-25 17:23:00.600000,2023-09-25 17:23:11.585308,5.144,5.05,227.8,11.0,3.696,3.408,0.944
25,2023-09-25 17:23:00.625000,2023-09-25 17:23:11.610284,4.914,4.84,228.0,9.4,3.556,3.25,0.784
26,2023-09-25 17:23:00.650000,2023-09-25 17:23:11.635274,4.838,4.796,225.0,6.6,3.364,3.382,0.56
27,2023-09-25 17:23:00.675000,2023-09-25 17:23:11.660265,4.796,4.778,221.8,4.0,3.168,3.558,0.35
28,2023-09-25 17:23:00.700000,2023-09-25 17:23:11.685276,4.564,4.554,219.4,2.4,2.88,3.522,0.206
29,2023-09-25 17:23:00.725000,2023-09-25 17:23:11.710275,4.61,4.606,218.2,1.8,2.82,3.628,0.162
30,2023-09-25 17:23:00.750000,2023-09-25 17:23:11.735260,4.698,4.694,215.0,1.2,2.672,3.848,0.12
31,2023-09-25 17:23:00.775000,2023-09-25 17:23:11.760288,4.77,4.766,212.4,1.0,2.538,4.012,0.106
32,2023-09-25 17:23:00.800000,2023-09-25 17:23:11.788434,4.806,4.802,209.2,1.0,2.326,4.174,0.106
33,2023-09-25 17:23:00.825000,2023-09-25 17:23:11.810248,5.004,5.0,205.6,1.0,2.166,4.484,0.106
34,2023-09-25 17:23:00.850000,2023-09-25 17:23:11.835253,5.026,5.016,203.2,1.6,1.954,4.61,0.156
35,2023-09-25 17:23:00.875000,2023-09-25 17:23:11.860236,5.046,5.036,200.2,1.6,1.73,4.718,0.156
36,2023-09-25 17:23:00.900000,2023-09-25 17:23:11.885250,5.12,5.11,198.0,1.6,1.592,4.846,0.156
37,2023-09-25 17:23:00.925000,2023-09-25 17:23:11.910237,5.262,5.252,195.8,1.6,1.45,5.034,0.156
38,2023-09-25 17:23:00.950000,2023-09-25 17:23:11.935230,5.216,5.206,193.6,1.6,1.244,5.036,0.156
39,2023-09-25 17:23:00.975000,2023-09-25 17:23:11.960220,4.938,4.938,193.2,0.0,1.126,4.796,0.0
40,2023-09-25 17:23:01,2023-09-25 17:23:11.985256,4.93,4.93,193.4,0.0,1.14,4.786,0.0
41,2023-09-25 17:23:01.025000,2023-09-25 17:23:12.010226,4.772,4.772,192.0,0.0,0.988,4.656,0.0
42,2023-09-25 17:23:01.050000,2023-09-25 17:23:12.035245,4.714,4.704,194.0,1.6,1.152,4.536,0.154
43,2023-09-25 17:23:01.075000,2023-09-25 17:23:12.060234,4.55,4.54,193.4,1.6,1.09,4.378,0.154
44,2023-09-25 17:23:01.100000,2023-09-25 17:23:12.085233,4.35,4.34,191.4,1.6,0.896,4.22,0.154
45,2023-09-25 17:23:01.125000,2023-09-25 17:23:12.110243,3.88,3.87,191.2,1.6,0.768,3.768,0.154
46,2023-09-25 17:23:01.150000,2023-09-25 17:23:12.135229,3.826,3.816,190.2,1.6,0.694,3.718,0.154
47,2023-09-25 17:23:01.175000,2023-09-25 17:23:12.160304,3.756,3.756,186.6,0.0,0.368,3.728,0.0
48,2023-09-25 17:23:01.200000,2023-09-25 17:23:12.185230,3.766,3.766,186.6,0.0,0.36,3.74,0.0
49,2023-09-25 17:23:01.225000,2023-09-25 17:23:12.210285,3.838,3.838,185.4,0.0,0.302,3.818,0.0
50,2023-09-25 17:23:01.250000,2023-09-25 17:23:12.235218,4.146,4.146,184.2,0.0,0.294,4.132,0.0
51,2023-09-25 17:23:01.275000,2023-09-25 17:23:12.260212,4.246,4.246,186.0,0.0,0.436,4.216,0.0
52,2023-09-25 17:23:01.300000,2023-09-25 17:23:12.285236,4.362,4.348,185.8,1.8,0.428,4.32,0.17
53,2023-09-25 17:23:01.325000,2023-09-25 17:23:12.310213,4.35,4.336,184.2,1.8,0.324,4.31,0.17
54,2023-09-25 17:23:01.350000,2023-09-25 17:23:12.335215,4.548,4.534,183.8,1.8,0.3,4.51,0.17
55,2023-09-25 17:23:01.375000,2023-09-25 17:23:12.360220,4.746,4.732,182.6,1.8,0.228,4.714,0.17
56,2023-09-25 17:23:01.400000,2023-09-25 17:23:12.385219,4.812,4.798,180.4,1.8,0.064,4.796,0.17
57,2023-09-25 17:23:01.425000,2023-09-25 17:23:12.410237,4.628,4.628,180.2,0.0,0.036,4.626,0.0
58,2023-09-25 17:23:01.450000,2023-09-25 17:23:12.435204,4.718,4.718,180.8,0.0,0.074,4.716,0.0
59,2023-09-25 17:23:01.475000,2023-09-25 17:23:12.460211,4.61,4.61,180.4,0.0,0.038,4.608,0.0
60,2023-09-25 17:23:01.500000,2023-09-25 17:23:12.485229,4.744,4.744,179.6,0.0,-0.044,4.742,0.0
61,2023-09-25 17:23:01.525000,2023-09-25 17:23:12.510206,4.696,4.696,179.4,0.0,-0.07,4.694,0.0
62,2023-09-25 17:23:01.550000,2023-09-25 17:23:12.535231,4.798,4.798,178.4,0.0,-0.144,4.796,0.0
63,2023-09-25 17:23:01.575000,2023-09-25 17:23:12.560209,4.978,4.958,178.0,2.2,-0.19,4.954,0.204
64,2023-09-25 17:23:01.600000,2023-09-25 17:23:12.585230,5.138,5.118,176.0,2.2,-0.364,5.098,0.204
65,2023-09-25 17:23:01.625000,2023-09-25 17:23:12.610198,5.038,5.018,172.6,2.2,-0.648,4.946,0.204
66,2023-09-25 17:23:01.650000,2023-09-25 17:23:12.635188,4.91,4.89,172.6,2.2,-0.64,4.818,0.204
67,2023-09-25 17:23:01.675000,2023-09-25 17:23:12.660301,4.672,4.652,173.8,2.2,-0.552,4.58,0.204
68,2023-09-25 17:23:01.700000,2023-09-25 17:23:12.685221,4.51,4.51,174.8,0.0,-0.464,4.438,0.0
69,2023-09-25 17:23:01.725000,2023-09-25 17:23:12.710179,4.29,4.29,177.2,0.0,-0.268,4.234,0.0
70,2023-09-25 17:23:01.750000,2023-09-25 17:23:12.735198,4.002,4.002,181.2,0.0,0.074,4.0,0.0
71,2023-09-25 17:23:01.775000,2023-09-25 17:23:12.760195,4.36,4.36,178.2,0.4,-0.226,4.314,0.038
72,2023-09-25 17:23:01.800000,2023-09-25 17:23:12.785210,4.514,4.514,176.4,0.4,-0.358,4.462,0.038
73,2023-09-25 17:23:01.825000,2023-09-25 17:23:12.810197,4.334,4.334,175.2,0.4,-0.442,4.282,0.038
74,2023-09-25 17:23:01.850000,2023-09-25 17:23:12.835191,4.15,4.15,175.0,0.4,-0.448,4.098,0.038
75,2023-09-25 17:23:01.875000,2023-09-25 17:23:12.860226,4.154,4.14,174.4,2.8,-0.488,4.088,0.186
76,2023-09-25 17:23:01.900000,2023-09-25 17:23:12.885233,3.894,3.88,172.8,2.4,-0.534,3.796,0.148
77,2023-09-25 17:23:01.925000,2023-09-25 17:23:12.910177,3.586,3.572,169.4,2.4,-0.676,3.442,0.148
78,2023-09-25 17:23:01.950000,2023-09-25 17:23:12.935187,3.262,3.248,169.4,2.4,-0.654,3.12,0.148
79,2023-09-25 17:23:01.975000,2023-09-25 17:23:12.960194,3.142,3.128,169.0,2.4,-0.676,2.998,0.148
80,2023-09-25 17:23:02,2023-09-25 17:23:12.985175,3.044,3.044,169.8,0.0,-0.628,2.912,0.0
81,2023-09-25 17:23:02.025000,2023-09-25 17:23:13.010177,2.908,2.908,174.8,0.0,-0.258,2.852,0.0
82,2023-09-25 17:23:02.050000,2023-09-25 17:23:13.035170,2.934,2.934,179.6,0.0,-0.004,2.93,0.0
83,2023-09-25 17:23:02.075000,2023-09-25 17:23:13.060316,3.21,3.21,181.0,0.0,0.064,3.204,0.0
84,2023-09-25 17:23:02.100000,2023-09-25 17:23:13.085219,3.61,3.594,182.0,2.2,0.132,3.588,0.17
85,2023-09-25 17:23:02.125000,2023-09-25 17:23:13.110175,3.978,3.938,182.6,4.8,0.192,3.93,0.394
86,2023-09-25 17:23:02.150000,2023-09-25 17:23:13.135188,4.11,4.07,186.8,4.8,0.506,4.0,0.394
87,2023-09-25 17:23:02.175000,2023-09-25 17:23:13.160322,4.382,4.342,191.2,4.8,0.838,4.206,0.394
88,2023-09-25 17:23:02.200000,2023-09-25 17:23:13.185218,4.62,4.58,195.4,4.8,1.19,4.356,0.394
