Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
9,2023-09-25 16:49:00.225000,2023-09-25 16:49:03.129620,1.007,0.995,252.7,4.4,0.934,0.302,0.089
10,2023-09-25 16:49:00.250000,2023-09-25 16:49:03.154494,1.053,1.039,251.6,5.5,0.965,0.34,0.113
11,2023-09-25 16:49:00.275000,2023-09-25 16:49:03.179423,1.11,1.092,251.2,6.8,1.011,0.368,0.145
12,2023-09-25 16:49:00.300000,2023-09-25 16:49:03.204494,1.179,1.156,250.4,8.3,1.063,0.408,0.182
13,2023-09-25 16:49:00.325000,2023-09-25 16:49:03.229278,1.276,1.251,246.1,9.1,1.096,0.542,0.209
14,2023-09-25 16:49:00.350000,2023-09-25 16:49:03.254223,1.32,1.291,242.8,10.4,1.103,0.621,0.241
15,2023-09-25 16:49:00.375000,2023-09-25 16:49:03.279138,1.356,1.323,240.5,11.8,1.116,0.675,0.274
16,2023-09-25 16:49:00.400000,2023-09-25 16:49:03.304069,1.394,1.363,238.6,11.2,1.139,0.725,0.275
17,2023-09-25 16:49:00.425000,2023-09-25 16:49:03.329038,1.419,1.388,234.0,11.2,1.091,0.809,0.275
18,2023-09-25 16:49:00.450000,2023-09-25 16:49:03.353915,1.402,1.373,230.9,10.2,1.034,0.85,0.251
19,2023-09-25 16:49:00.475000,2023-09-25 16:49:03.378868,1.386,1.36,228.8,9.0,0.996,0.872,0.224
20,2023-09-25 16:49:00.500000,2023-09-25 16:49:03.403786,1.357,1.333,226.3,7.9,0.943,0.888,0.2
21,2023-09-25 16:49:00.525000,2023-09-25 16:49:03.428806,1.327,1.306,224.7,7.6,0.903,0.901,0.186
22,2023-09-25 16:49:00.550000,2023-09-25 16:49:03.453647,1.279,1.263,225.0,6.8,0.866,0.877,0.161
23,2023-09-25 16:49:00.575000,2023-09-25 16:49:03.478580,1.168,1.154,227.5,6.0,0.813,0.767,0.134
24,2023-09-25 16:49:00.600000,2023-09-25 16:49:03.503539,1.1,1.082,228.9,7.3,0.768,0.706,0.136
25,2023-09-25 16:49:00.625000,2023-09-25 16:49:03.528431,1.047,1.029,229.4,7.6,0.727,0.672,0.127
26,2023-09-25 16:49:00.650000,2023-09-25 16:49:03.553410,0.981,0.955,228.8,9.5,0.661,0.639,0.13
27,2023-09-25 16:49:00.675000,2023-09-25 16:49:03.578297,0.943,0.916,231.1,10.3,0.675,0.582,0.143
28,2023-09-25 16:49:00.700000,2023-09-25 16:49:03.603315,0.886,0.859,230.8,10.3,0.642,0.534,0.143
29,2023-09-25 16:49:00.725000,2023-09-25 16:49:03.628108,0.865,0.838,233.9,10.3,0.658,0.48,0.143
30,2023-09-25 16:49:00.750000,2023-09-25 16:49:03.653100,0.835,0.801,238.6,12.9,0.665,0.407,0.173
31,2023-09-25 16:49:00.775000,2023-09-25 16:49:03.677983,0.825,0.792,240.2,11.9,0.673,0.379,0.155
32,2023-09-25 16:49:00.800000,2023-09-25 16:49:03.702959,0.822,0.786,240.1,12.7,0.667,0.378,0.167
33,2023-09-25 16:49:00.825000,2023-09-25 16:49:03.727850,0.855,0.819,240.4,12.7,0.701,0.385,0.167
34,2023-09-25 16:49:00.850000,2023-09-25 16:49:03.752756,0.892,0.864,242.2,10.1,0.752,0.372,0.133
35,2023-09-25 16:49:00.875000,2023-09-25 16:49:03.777693,0.917,0.893,245.2,8.4,0.789,0.332,0.109
36,2023-09-25 16:49:00.900000,2023-09-25 16:49:03.802586,0.94,0.929,248.5,4.9,0.835,0.303,0.067
37,2023-09-25 16:49:00.925000,2023-09-25 16:49:03.827580,0.951,0.941,253.8,4.1,0.872,0.22,0.054
38,2023-09-25 16:49:00.950000,2023-09-25 16:49:03.852476,1.011,0.999,258.6,5.1,0.96,0.192,0.077
39,2023-09-25 16:49:00.975000,2023-09-25 16:49:03.877456,1.008,0.996,260.1,5.1,0.963,0.169,0.077
40,2023-09-25 16:49:01,2023-09-25 16:49:03.902333,1.048,1.043,259.0,2.5,1.004,0.199,0.047
41,2023-09-25 16:49:01.025000,2023-09-25 16:49:03.927305,1.063,1.057,258.9,3.4,1.015,0.207,0.065
42,2023-09-25 16:49:01.050000,2023-09-25 16:49:03.952201,1.068,1.062,258.7,3.3,1.019,0.211,0.065
43,2023-09-25 16:49:01.075000,2023-09-25 16:49:03.977184,1.038,1.021,258.1,6.3,0.976,0.204,0.107
44,2023-09-25 16:49:01.100000,2023-09-25 16:49:04.002067,1.003,0.986,257.1,6.3,0.938,0.212,0.107
45,2023-09-25 16:49:01.125000,2023-09-25 16:49:04.027104,0.974,0.957,254.8,6.3,0.904,0.243,0.107
46,2023-09-25 16:49:01.150000,2023-09-25 16:49:04.051930,0.933,0.916,253.0,6.3,0.861,0.257,0.107
47,2023-09-25 16:49:01.175000,2023-09-25 16:49:04.077129,0.91,0.863,248.4,11.3,0.799,0.307,0.171
48,2023-09-25 16:49:01.200000,2023-09-25 16:49:04.101815,0.888,0.828,246.8,13.5,0.756,0.322,0.202
49,2023-09-25 16:49:01.225000,2023-09-25 16:49:04.126737,0.901,0.821,242.6,17.2,0.722,0.372,0.262
50,2023-09-25 16:49:01.250000,2023-09-25 16:49:04.151678,0.868,0.788,239.7,17.2,0.669,0.391,0.262
51,2023-09-25 16:49:01.275000,2023-09-25 16:49:04.176606,0.84,0.761,236.7,16.3,0.616,0.412,0.244
52,2023-09-25 16:49:01.300000,2023-09-25 16:49:04.201545,0.808,0.732,234.0,14.9,0.57,0.422,0.22
53,2023-09-25 16:49:01.325000,2023-09-25 16:49:04.226469,0.807,0.742,231.6,11.9,0.559,0.454,0.178
54,2023-09-25 16:49:01.350000,2023-09-25 16:49:04.251452,0.843,0.757,228.9,15.4,0.55,0.496,0.245
55,2023-09-25 16:49:01.375000,2023-09-25 16:49:04.276418,0.843,0.757,224.7,15.4,0.515,0.538,0.245
56,2023-09-25 16:49:01.400000,2023-09-25 16:49:04.301335,0.912,0.796,222.2,19.5,0.528,0.586,0.326
57,2023-09-25 16:49:01.425000,2023-09-25 16:49:04.326236,0.891,0.805,223.7,14.5,0.543,0.577,0.262
58,2023-09-25 16:49:01.450000,2023-09-25 16:49:04.351265,0.934,0.822,223.7,15.7,0.558,0.586,0.308
59,2023-09-25 16:49:01.475000,2023-09-25 16:49:04.376101,0.99,0.866,225.5,15.7,0.612,0.589,0.343
60,2023-09-25 16:49:01.500000,2023-09-25 16:49:04.401069,1.104,0.964,227.7,18.0,0.717,0.611,0.419
61,2023-09-25 16:49:01.525000,2023-09-25 16:49:04.425978,1.185,1.013,229.8,21.6,0.779,0.618,0.516
62,2023-09-25 16:49:01.550000,2023-09-25 16:49:04.450934,1.3,1.102,232.1,24.7,0.872,0.646,0.61
63,2023-09-25 16:49:01.575000,2023-09-25 16:49:04.475845,1.399,1.183,233.5,27.3,0.951,0.678,0.689
64,2023-09-25 16:49:01.600000,2023-09-25 16:49:04.500780,1.502,1.296,233.2,25.6,1.025,0.764,0.69
65,2023-09-25 16:49:01.625000,2023-09-25 16:49:04.525688,1.627,1.421,234.1,25.6,1.11,0.856,0.69
66,2023-09-25 16:49:01.650000,2023-09-25 16:49:04.550628,1.732,1.556,233.1,21.5,1.173,0.978,0.609
67,2023-09-25 16:49:01.675000,2023-09-25 16:49:04.575593,1.862,1.679,230.2,23.0,1.234,1.097,0.66
68,2023-09-25 16:49:01.700000,2023-09-25 16:49:04.600493,1.927,1.783,228.6,19.5,1.289,1.194,0.594
69,2023-09-25 16:49:01.725000,2023-09-25 16:49:04.625431,1.968,1.856,226.4,15.8,1.303,1.286,0.499
70,2023-09-25 16:49:01.750000,2023-09-25 16:49:04.650370,1.981,1.885,223.6,13.5,1.264,1.373,0.423
