Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
4,2023-09-25 16:49:00.100000,2023-09-25 16:49:03.004990,0.87,0.87,255.2,0.0,0.834,0.206,0.0
5,2023-09-25 16:49:00.125000,2023-09-25 16:49:03.029844,0.9,0.9,257.6,0.0,0.874,0.178,0.0
6,2023-09-25 16:49:00.150000,2023-09-25 16:49:03.054794,0.938,0.924,259.6,4.4,0.906,0.156,0.076
7,2023-09-25 16:49:00.175000,2023-09-25 16:49:03.079768,1.006,0.992,259.6,4.4,0.97,0.182,0.076
8,2023-09-25 16:49:00.200000,2023-09-25 16:49:03.104630,1.092,1.074,255.2,6.4,1.024,0.29,0.124
9,2023-09-25 16:49:00.225000,2023-09-25 16:49:03.129620,1.144,1.12,250.2,8.8,1.034,0.398,0.178
10,2023-09-25 16:49:00.250000,2023-09-25 16:49:03.154494,1.206,1.178,245.6,11.0,1.056,0.502,0.226
11,2023-09-25 16:49:00.275000,2023-09-25 16:49:03.179423,1.282,1.26,242.8,9.2,1.116,0.58,0.214
12,2023-09-25 16:49:00.300000,2023-09-25 16:49:03.204494,1.352,1.32,241.2,12.2,1.156,0.634,0.288
13,2023-09-25 16:49:00.325000,2023-09-25 16:49:03.229278,1.46,1.428,237.0,11.8,1.168,0.794,0.294
14,2023-09-25 16:49:00.350000,2023-09-25 16:49:03.254223,1.496,1.462,235.4,12.0,1.172,0.844,0.304
15,2023-09-25 16:49:00.375000,2023-09-25 16:49:03.279138,1.506,1.468,235.4,12.6,1.176,0.848,0.322
16,2023-09-25 16:49:00.400000,2023-09-25 16:49:03.304069,1.506,1.466,234.4,13.2,1.162,0.87,0.336
17,2023-09-25 16:49:00.425000,2023-09-25 16:49:03.329038,1.486,1.456,226.8,10.2,1.026,0.984,0.262
18,2023-09-25 16:49:00.450000,2023-09-25 16:49:03.353915,1.344,1.318,224.8,8.6,0.9,0.906,0.208
19,2023-09-25 16:49:00.475000,2023-09-25 16:49:03.378868,1.276,1.258,222.2,6.0,0.82,0.9,0.144
20,2023-09-25 16:49:00.500000,2023-09-25 16:49:03.403786,1.208,1.198,217.2,3.2,0.71,0.928,0.078
21,2023-09-25 16:49:00.525000,2023-09-25 16:49:03.428806,1.148,1.146,215.0,2.0,0.644,0.932,0.036
22,2023-09-25 16:49:00.550000,2023-09-25 16:49:03.453647,1.072,1.07,223.2,3.4,0.706,0.77,0.06
23,2023-09-25 16:49:00.575000,2023-09-25 16:49:03.478580,0.992,0.99,230.2,3.4,0.726,0.628,0.06
24,2023-09-25 16:49:00.600000,2023-09-25 16:49:03.503539,0.924,0.906,235.6,8.6,0.716,0.512,0.128
25,2023-09-25 16:49:00.625000,2023-09-25 16:49:03.528431,0.886,0.86,241.6,12.0,0.744,0.416,0.176
26,2023-09-25 16:49:00.650000,2023-09-25 16:49:03.553410,0.814,0.764,242.6,17.0,0.678,0.346,0.224
27,2023-09-25 16:49:00.675000,2023-09-25 16:49:03.578297,0.814,0.762,239.0,17.2,0.644,0.394,0.226
28,2023-09-25 16:49:00.700000,2023-09-25 16:49:03.603315,0.78,0.728,231.4,17.2,0.558,0.44,0.226
29,2023-09-25 16:49:00.725000,2023-09-25 16:49:03.628108,0.806,0.77,232.2,12.0,0.6,0.448,0.158
30,2023-09-25 16:49:00.750000,2023-09-25 16:49:03.653100,0.784,0.742,235.6,13.8,0.586,0.398,0.17
31,2023-09-25 16:49:00.775000,2023-09-25 16:49:03.677983,0.836,0.82,237.8,6.8,0.668,0.412,0.086
32,2023-09-25 16:49:00.800000,2023-09-25 16:49:03.702959,0.83,0.81,241.2,8.2,0.69,0.362,0.108
33,2023-09-25 16:49:00.825000,2023-09-25 16:49:03.727850,0.93,0.91,249.4,8.2,0.844,0.33,0.108
34,2023-09-25 16:49:00.850000,2023-09-25 16:49:03.752756,0.978,0.958,252.2,8.2,0.904,0.296,0.108
35,2023-09-25 16:49:00.875000,2023-09-25 16:49:03.777693,1.05,1.044,254.8,3.0,0.992,0.266,0.048
36,2023-09-25 16:49:00.900000,2023-09-25 16:49:03.802586,1.044,1.038,259.2,3.0,1.002,0.194,0.048
37,2023-09-25 16:49:00.925000,2023-09-25 16:49:03.827580,1.072,1.072,266.4,0.0,1.054,0.078,0.0
38,2023-09-25 16:49:00.950000,2023-09-25 16:49:03.852476,1.092,1.088,267.8,2.0,1.076,0.054,0.046
39,2023-09-25 16:49:00.975000,2023-09-25 16:49:03.877456,1.038,1.034,268.0,2.0,1.022,0.042,0.046
40,2023-09-25 16:49:01,2023-09-25 16:49:03.902333,1.046,1.042,263.2,2.0,1.016,0.132,0.046
41,2023-09-25 16:49:01.025000,2023-09-25 16:49:03.927305,1.082,1.076,258.6,3.8,1.028,0.22,0.082
42,2023-09-25 16:49:01.050000,2023-09-25 16:49:03.952201,1.064,1.052,251.0,6.6,0.984,0.344,0.13
43,2023-09-25 16:49:01.075000,2023-09-25 16:49:03.977184,0.984,0.954,248.4,10.6,0.876,0.354,0.168
44,2023-09-25 16:49:01.100000,2023-09-25 16:49:04.002067,0.968,0.938,246.2,10.6,0.854,0.382,0.168
45,2023-09-25 16:49:01.125000,2023-09-25 16:49:04.027104,0.902,0.872,246.4,10.6,0.792,0.354,0.168
46,2023-09-25 16:49:01.150000,2023-09-25 16:49:04.051930,0.784,0.756,247.4,8.8,0.694,0.294,0.132
47,2023-09-25 16:49:01.175000,2023-09-25 16:49:04.077129,0.756,0.674,245.8,16.0,0.614,0.27,0.212
48,2023-09-25 16:49:01.200000,2023-09-25 16:49:04.101815,0.792,0.702,245.2,16.4,0.636,0.29,0.236
49,2023-09-25 16:49:01.225000,2023-09-25 16:49:04.126737,0.834,0.704,239.0,23.8,0.59,0.362,0.356
50,2023-09-25 16:49:01.250000,2023-09-25 16:49:04.151678,0.834,0.704,233.0,23.8,0.546,0.428,0.356
51,2023-09-25 16:49:01.275000,2023-09-25 16:49:04.176606,0.896,0.766,226.0,23.8,0.538,0.53,0.356
52,2023-09-25 16:49:01.300000,2023-09-25 16:49:04.201545,0.86,0.79,222.2,13.8,0.526,0.574,0.228
53,2023-09-25 16:49:01.325000,2023-09-25 16:49:04.226469,0.822,0.782,218.0,7.4,0.482,0.618,0.12
54,2023-09-25 16:49:01.350000,2023-09-25 16:49:04.251452,0.852,0.81,218.8,7.0,0.51,0.63,0.134
55,2023-09-25 16:49:01.375000,2023-09-25 16:49:04.276418,0.852,0.81,216.4,7.0,0.484,0.648,0.134
56,2023-09-25 16:49:01.400000,2023-09-25 16:49:04.301335,0.928,0.826,218.4,15.2,0.518,0.642,0.296
57,2023-09-25 16:49:01.425000,2023-09-25 16:49:04.326236,0.922,0.82,225.2,15.2,0.56,0.58,0.296
58,2023-09-25 16:49:01.450000,2023-09-25 16:49:04.351265,1.046,0.862,229.4,24.0,0.634,0.554,0.496
59,2023-09-25 16:49:01.475000,2023-09-25 16:49:04.376101,1.128,0.922,232.2,24.4,0.714,0.548,0.552
60,2023-09-25 16:49:01.500000,2023-09-25 16:49:04.401069,1.356,1.118,239.0,29.0,0.95,0.574,0.704
61,2023-09-25 16:49:01.525000,2023-09-25 16:49:04.425978,1.442,1.2,241.2,28.0,1.04,0.594,0.736
62,2023-09-25 16:49:01.550000,2023-09-25 16:49:04.450934,1.678,1.384,239.0,34.2,1.184,0.712,0.924
63,2023-09-25 16:49:01.575000,2023-09-25 16:49:04.475845,1.752,1.504,237.6,30.6,1.268,0.802,0.882
64,2023-09-25 16:49:01.600000,2023-09-25 16:49:04.500780,1.876,1.67,234.2,26.8,1.336,0.98,0.828
65,2023-09-25 16:49:01.625000,2023-09-25 16:49:04.525688,1.898,1.724,229.2,22.2,1.27,1.138,0.676
66,2023-09-25 16:49:01.650000,2023-09-25 16:49:04.550628,2.022,1.912,225.0,15.0,1.306,1.362,0.482
67,2023-09-25 16:49:01.675000,2023-09-25 16:49:04.575593,2.046,1.974,221.4,11.8,1.284,1.482,0.396
68,2023-09-25 16:49:01.700000,2023-09-25 16:49:04.600493,2.102,2.062,219.6,8.4,1.31,1.586,0.306
69,2023-09-25 16:49:01.725000,2023-09-25 16:49:04.625431,2.06,2.042,218.6,4.8,1.27,1.592,0.17
70,2023-09-25 16:49:01.750000,2023-09-25 16:49:04.650370,2.064,2.046,218.0,4.8,1.258,1.608,0.17
71,2023-09-25 16:49:01.775000,2023-09-25 16:49:04.675324,1.986,1.956,220.6,7.8,1.272,1.478,0.268
72,2023-09-25 16:49:01.800000,2023-09-25 16:49:04.700240,1.986,1.952,220.8,8.2,1.274,1.47,0.282
73,2023-09-25 16:49:01.825000,2023-09-25 16:49:04.725197,1.95,1.88,220.0,11.8,1.206,1.434,0.386
74,2023-09-25 16:49:01.850000,2023-09-25 16:49:04.750121,1.986,1.888,221.4,16.0,1.244,1.414,0.54
75,2023-09-25 16:49:01.875000,2023-09-25 16:49:04.775062,2.02,1.904,225.4,19.2,1.356,1.324,0.662
76,2023-09-25 16:49:01.900000,2023-09-25 16:49:04.799982,2.12,2.016,229.0,16.2,1.524,1.274,0.564
77,2023-09-25 16:49:01.925000,2023-09-25 16:49:04.824977,2.204,2.114,232.0,14.2,1.666,1.262,0.504
78,2023-09-25 16:49:01.950000,2023-09-25 16:49:04.849854,2.26,2.208,235.0,10.0,1.804,1.248,0.374
79,2023-09-25 16:49:01.975000,2023-09-25 16:49:04.874842,2.244,2.214,239.0,7.6,1.894,1.136,0.288
80,2023-09-25 16:49:02,2023-09-25 16:49:04.899726,2.222,2.21,242.0,4.4,1.942,1.042,0.166
81,2023-09-25 16:49:02.025000,2023-09-25 16:49:04.924707,2.158,2.146,242.4,4.4,1.888,1.004,0.166
82,2023-09-25 16:49:02.050000,2023-09-25 16:49:04.949599,2.082,2.074,245.2,3.0,1.874,0.872,0.11
83,2023-09-25 16:49:02.075000,2023-09-25 16:49:04.974554,2.07,2.064,248.0,1.8,1.914,0.77,0.068
84,2023-09-25 16:49:02.100000,2023-09-25 16:49:04.999467,2.118,2.118,248.4,0.0,1.968,0.778,0.0
85,2023-09-25 16:49:02.125000,2023-09-25 16:49:05.024471,2.176,2.174,247.0,1.2,1.998,0.846,0.052
86,2023-09-25 16:49:02.150000,2023-09-25 16:49:05.049354,2.184,2.174,246.4,3.2,1.988,0.866,0.128
87,2023-09-25 16:49:02.175000,2023-09-25 16:49:05.074333,2.242,2.226,243.6,5.0,1.986,0.986,0.202
88,2023-09-25 16:49:02.200000,2023-09-25 16:49:05.099236,2.348,2.328,240.4,6.2,2.014,1.152,0.258
89,2023-09-25 16:49:02.225000,2023-09-25 16:49:05.124226,2.364,2.336,236.6,8.2,1.938,1.282,0.344
90,2023-09-25 16:49:02.250000,2023-09-25 16:49:05.149115,2.272,2.242,236.8,8.8,1.854,1.238,0.35
91,2023-09-25 16:49:02.275000,2023-09-25 16:49:05.174104,2.274,2.242,236.4,9.4,1.848,1.25,0.368
92,2023-09-25 16:49:02.300000,2023-09-25 16:49:05.199006,2.262,2.23,236.8,9.4,1.848,1.232,0.366
93,2023-09-25 16:49:02.325000,2023-09-25 16:49:05.223959,2.204,2.17,235.4,10.2,1.762,1.242,0.392
94,2023-09-25 16:49:02.350000,2023-09-25 16:49:05.248880,2.26,2.228,235.8,9.8,1.816,1.268,0.376
95,2023-09-25 16:49:02.375000,2023-09-25 16:49:05.273824,2.468,2.44,233.2,8.4,1.932,1.472,0.342
96,2023-09-25 16:49:02.400000,2023-09-25 16:49:05.298765,2.628,2.604,230.0,7.2,1.984,1.678,0.324
97,2023-09-25 16:49:02.425000,2023-09-25 16:49:05.323707,2.72,2.694,230.0,7.4,2.06,1.72,0.346
98,2023-09-25 16:49:02.450000,2023-09-25 16:49:05.348697,2.752,2.712,232.2,8.6,2.13,1.66,0.402
99,2023-09-25 16:49:02.475000,2023-09-25 16:49:05.373589,2.73,2.682,234.0,9.8,2.152,1.578,0.452
100,2023-09-25 16:49:02.500000,2023-09-25 16:49:05.398598,2.656,2.6,236.0,11.6,2.14,1.454,0.526
101,2023-09-25 16:49:02.525000,2023-09-25 16:49:05.423485,2.654,2.6,238.8,11.6,2.224,1.34,0.52
102,2023-09-25 16:49:02.550000,2023-09-25 16:49:05.448483,2.67,2.616,239.4,11.6,2.25,1.33,0.522
103,2023-09-25 16:49:02.575000,2023-09-25 16:49:05.473367,2.71,2.67,239.0,10.2,2.284,1.376,0.466
104,2023-09-25 16:49:02.600000,2023-09-25 16:49:05.498353,2.778,2.752,237.4,8.0,2.304,1.488,0.374
105,2023-09-25 16:49:02.625000,2023-09-25 16:49:05.523282,2.838,2.818,237.6,6.2,2.37,1.508,0.296
106,2023-09-25 16:49:02.650000,2023-09-25 16:49:05.548228,2.76,2.742,238.6,5.8,2.322,1.438,0.268
107,2023-09-25 16:49:02.675000,2023-09-25 16:49:05.573137,2.746,2.73,238.4,5.6,2.308,1.438,0.252
108,2023-09-25 16:49:02.700000,2023-09-25 16:49:05.598106,2.744,2.728,239.0,5.4,2.324,1.408,0.248
109,2023-09-25 16:49:02.725000,2023-09-25 16:49:05.623004,2.694,2.672,241.0,6.6,2.334,1.298,0.3
110,2023-09-25 16:49:02.750000,2023-09-25 16:49:05.647971,2.626,2.604,240.2,7.4,2.256,1.296,0.332
111,2023-09-25 16:49:02.775000,2023-09-25 16:49:05.672912,2.662,2.638,239.6,8.0,2.276,1.328,0.362
112,2023-09-25 16:49:02.800000,2023-09-25 16:49:05.697839,2.644,2.62,240.6,8.0,2.282,1.278,0.366
113,2023-09-25 16:49:02.825000,2023-09-25 16:49:05.722798,2.576,2.558,241.8,6.4,2.25,1.204,0.288
114,2023-09-25 16:49:02.850000,2023-09-25 16:49:05.747707,2.6,2.588,242.2,4.8,2.286,1.202,0.218
115,2023-09-25 16:49:02.875000,2023-09-25 16:49:05.772719,2.538,2.522,243.2,5.6,2.248,1.134,0.246
116,2023-09-25 16:49:02.900000,2023-09-25 16:49:05.797598,2.468,2.45,240.0,5.8,2.108,1.208,0.25
117,2023-09-25 16:49:02.925000,2023-09-25 16:49:05.822732,2.418,2.406,236.6,4.8,1.99,1.306,0.202
118,2023-09-25 16:49:02.950000,2023-09-25 16:49:05.847487,2.394,2.374,233.0,7.0,1.884,1.408,0.286
119,2023-09-25 16:49:02.975000,2023-09-25 16:49:05.872457,2.222,2.194,232.6,9.2,1.718,1.334,0.358
120,2023-09-25 16:49:03,2023-09-25 16:49:05.897390,2.176,2.142,232.6,10.0,1.674,1.31,0.374
121,2023-09-25 16:49:03.025000,2023-09-25 16:49:05.922366,2.264,2.236,236.6,8.2,1.85,1.216,0.298
122,2023-09-25 16:49:03.050000,2023-09-25 16:49:05.947315,2.302,2.274,240.4,7.4,1.968,1.102,0.262
123,2023-09-25 16:49:03.075000,2023-09-25 16:49:05.972212,2.31,2.29,244.8,5.2,2.072,0.966,0.178
124,2023-09-25 16:49:03.100000,2023-09-25 16:49:05.997155,2.35,2.338,247.4,2.8,2.154,0.904,0.096
125,2023-09-25 16:49:03.125000,2023-09-25 16:49:06.022079,2.336,2.336,249.2,0.0,2.174,0.85,0.0
126,2023-09-25 16:49:03.150000,2023-09-25 16:49:06.047020,2.224,2.194,248.0,4.2,2.024,0.832,0.158
127,2023-09-25 16:49:03.175000,2023-09-25 16:49:06.072001,2.106,2.044,247.4,9.0,1.88,0.786,0.314
128,2023-09-25 16:49:03.200000,2023-09-25 16:49:06.096978,2.02,1.908,244.4,15.0,1.714,0.808,0.498
129,2023-09-25 16:49:03.225000,2023-09-25 16:49:06.121891,2.004,1.84,238.4,20.8,1.55,0.944,0.696
130,2023-09-25 16:49:03.250000,2023-09-25 16:49:06.146866,1.964,1.714,235.8,29.0,1.406,0.956,0.922
131,2023-09-25 16:49:03.275000,2023-09-25 16:49:06.171787,1.836,1.52,234.4,33.8,1.224,0.88,0.99
132,2023-09-25 16:49:03.300000,2023-09-25 16:49:06.196783,1.718,1.434,229.0,29.0,1.066,0.942,0.834
133,2023-09-25 16:49:03.325000,2023-09-25 16:49:06.221679,1.702,1.44,230.6,27.6,1.094,0.91,0.788
134,2023-09-25 16:49:03.350000,2023-09-25 16:49:06.246665,1.668,1.418,233.4,27.2,1.132,0.828,0.762
135,2023-09-25 16:49:03.375000,2023-09-25 16:49:06.271588,1.71,1.492,230.2,25.2,1.134,0.938,0.736
136,2023-09-25 16:49:03.400000,2023-09-25 16:49:06.296582,1.74,1.574,230.2,22.0,1.198,0.988,0.678
137,2023-09-25 16:49:03.425000,2023-09-25 16:49:06.321475,1.862,1.656,233.2,27.2,1.314,0.99,0.848
138,2023-09-25 16:49:03.450000,2023-09-25 16:49:06.346484,1.878,1.658,230.6,28.2,1.272,1.052,0.884
139,2023-09-25 16:49:03.475000,2023-09-25 16:49:06.371357,1.9,1.686,231.0,27.4,1.304,1.056,0.868
140,2023-09-25 16:49:03.500000,2023-09-25 16:49:06.396357,1.926,1.748,235.4,24.6,1.438,0.98,0.792
