Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
19,2023-09-25 16:49:00.475000,2023-09-25 16:49:03.378868,1.1965,1.1775,240.75,6.7,0.965,0.587,0.1565
20,2023-09-25 16:49:00.500000,2023-09-25 16:49:03.403786,1.205,1.186,238.95,6.7,0.954,0.614,0.1565
21,2023-09-25 16:49:00.525000,2023-09-25 16:49:03.428806,1.2185,1.199,237.95,7.2,0.957,0.6345,0.1655
22,2023-09-25 16:49:00.550000,2023-09-25 16:49:03.453647,1.229,1.2095,237.7,7.55,0.9645,0.6425,0.1715
23,2023-09-25 16:49:00.575000,2023-09-25 16:49:03.478580,1.222,1.2025,236.8,7.55,0.9545,0.6545,0.1715
24,2023-09-25 16:49:00.600000,2023-09-25 16:49:03.503539,1.21,1.1865,235.85,8.85,0.9355,0.6635,0.1885
25,2023-09-25 16:49:00.625000,2023-09-25 16:49:03.528431,1.2015,1.176,234.95,9.7,0.9215,0.6735,0.2005
26,2023-09-25 16:49:00.650000,2023-09-25 16:49:03.553410,1.1875,1.159,233.7,10.35,0.9,0.682,0.2025
27,2023-09-25 16:49:00.675000,2023-09-25 16:49:03.578297,1.181,1.152,232.55,10.75,0.883,0.6955,0.209
28,2023-09-25 16:49:00.700000,2023-09-25 16:49:03.603315,1.144,1.116,230.85,10.25,0.838,0.692,0.197
29,2023-09-25 16:49:00.725000,2023-09-25 16:49:03.628108,1.1255,1.099,231.35,9.65,0.827,0.676,0.1835
30,2023-09-25 16:49:00.750000,2023-09-25 16:49:03.653100,1.096,1.067,232.45,10.4,0.804,0.6475,0.1865
31,2023-09-25 16:49:00.775000,2023-09-25 16:49:03.677983,1.076,1.049,232.45,9.75,0.788,0.64,0.1705
32,2023-09-25 16:49:00.800000,2023-09-25 16:49:03.702959,1.0505,1.0245,232.55,9.75,0.7665,0.6275,0.164
33,2023-09-25 16:49:00.825000,2023-09-25 16:49:03.727850,1.0115,0.9865,233.95,9.35,0.757,0.576,0.1505
