,Date_Time,Pressure,Altitude,timestamp
0,2024-04-22 13:46:04.519103,102637.89292174228,0.0,0.0
1,2024-04-22 13:46:04.554471,102637.89292174228,0.0,0.03536796569824219
2,2024-04-22 13:46:04.590009,102634.6486631213,0.0,0.07090592384338379
3,2024-04-22 13:46:04.625421,102628.95469815673,0.0,0.10631799697875977
4,2024-04-22 13:46:04.660785,102627.20024355628,0.0,0.14168190956115723
5,2024-04-22 13:46:04.696168,102634.91351309876,0.0,0.1770648956298828
6,2024-04-22 13:46:04.731558,102630.44440159912,0.0,0.21245503425598145
7,2024-04-22 13:46:04.766940,102627.46499490974,0.0,0.24783706665039062
8,2024-04-22 13:46:04.802343,102629.21933205056,0.0,0.28323984146118164
9,2024-04-22 13:46:04.838249,102627.99408608534,0.0,0.31914591789245605
10,2024-04-22 13:46:04.873585,102629.48382877807,0.0,0.35448193550109863
11,2024-04-22 13:46:04.909192,102627.99408608534,0.0,0.3900890350341797
12,2024-04-22 13:46:04.944597,102626.50434358804,0.0,0.4254939556121826
13,2024-04-22 13:46:04.979942,102637.46132440392,0.0,0.46083903312683105
14,2024-04-22 13:46:05.015362,102640.44089121126,0.0,0.4962589740753174
15,2024-04-22 13:46:05.050721,102631.50219313444,0.0,0.5316178798675537
16,2024-04-22 13:46:05.086074,102629.74818835709,0.0,0.5669710636138916
17,2024-04-22 13:46:05.121473,102632.72771377071,0.0,0.602370023727417
18,2024-04-22 13:46:05.156800,102634.21747677067,0.0,0.6376969814300537
19,2024-04-22 13:46:05.192430,102639.21531135644,0.0,0.6733269691467285
20,2024-04-22 13:46:05.227884,102630.01241080568,0.0,0.7087810039520264
21,2024-04-22 13:46:05.263241,102635.97154129342,0.0,0.7441380023956299
22,2024-04-22 13:46:05.298616,102634.48175837832,0.0,0.779512882232666
23,2024-04-22 13:46:05.334009,102631.50219313444,0.0,0.8149058818817139
24,2024-04-22 13:46:05.369499,102633.25610043158,0.0,0.850395917892456
25,2024-04-22 13:46:05.405000,102634.48175837832,0.0,0.8858969211578369
26,2024-04-22 13:46:05.440772,102630.01241080568,0.0,0.9216690063476562
27,2024-04-22 13:46:05.476238,102634.74590286965,0.0,0.9571349620819092
28,2024-04-22 13:46:05.511754,102624.05328344484,0.0,0.9926509857177734
29,2024-04-22 13:46:05.547145,102630.27649614176,0.0,1.0280418395996094
30,2024-04-22 13:46:05.582504,102628.52262867232,0.0,1.0634009838104248
31,2024-04-22 13:46:05.617905,102637.98955515934,0.0,1.098801851272583
32,2024-04-22 13:46:05.653254,102630.01241080568,0.0,1.1341509819030762
33,2024-04-22 13:46:05.688675,102632.03026614767,0.0,1.169571876525879
34,2024-04-22 13:46:05.724099,102630.54044438335,0.0,1.20499587059021
35,2024-04-22 13:46:05.759476,102633.52008810744,0.0,1.240372896194458
36,2024-04-22 13:46:05.794979,102631.76629818896,0.0,1.2758760452270508
37,2024-04-22 13:46:05.830384,102639.47937790086,0.0,1.3112809658050537
38,2024-04-22 13:46:05.865755,102631.0679296549,0.0,1.3466520309448242
39,2024-04-22 13:46:05.901115,102635.27378057524,0.0,1.382011890411377
40,2024-04-22 13:46:05.936457,102632.03026614767,0.0,1.417353868484497
41,2024-04-22 13:46:05.971791,102635.00991026264,0.0,1.4526879787445068
42,2024-04-22 13:46:06.007202,102636.49973261326,0.0,1.4880988597869873
43,2024-04-22 13:46:06.042584,102633.52008810744,0.0,1.5234808921813965
44,2024-04-22 13:46:06.078145,102634.0476522398,0.0,1.559041976928711
45,2024-04-22 13:46:06.113509,102635.00991026264,0.0,1.5944058895111084
46,2024-04-22 13:46:06.148854,102635.27378057524,0.0,1.6297509670257568
47,2024-04-22 13:46:06.184187,102634.0476522398,0.0,1.665083885192871
48,2024-04-22 13:46:06.219565,102631.0679296549,0.0,1.7004618644714355
49,2024-04-22 13:46:06.254957,102635.80111003113,0.0,1.735853910446167
50,2024-04-22 13:46:06.290493,102635.53751382542,0.0,1.7713899612426758
51,2024-04-22 13:46:06.325886,102631.0679296549,0.0,1.8067829608917236
52,2024-04-22 13:46:06.361358,102630.54044438335,0.0,1.842254877090454
53,2024-04-22 13:46:06.396771,102632.2940970286,0.0,1.8776679039001465
54,2024-04-22 13:46:06.432136,102624.58115928055,0.0,1.9130330085754395
55,2024-04-22 13:46:06.467483,102628.08820785183,0.0,1.9483799934387207
56,2024-04-22 13:46:06.502863,102635.27378057524,0.0,1.983759880065918
57,2024-04-22 13:46:06.538374,102631.0679296549,0.0,2.019270896911621
58,2024-04-22 13:46:06.573818,102633.7839387042,0.0,2.0547149181365967
59,2024-04-22 13:46:06.609805,102629.8415860082,0.0,2.0907020568847656
60,2024-04-22 13:46:06.645175,102628.08820785183,0.0,2.1260719299316406
61,2024-04-22 13:46:06.680648,102631.59486676386,0.0,2.1615450382232666
62,2024-04-22 13:46:06.716044,102628.08820785183,0.0,2.1969408988952637
63,2024-04-22 13:46:06.751408,102631.0679296549,0.0,2.2323050498962402
64,2024-04-22 13:46:06.786745,102626.59834724347,0.0,2.267642021179199
65,2024-04-22 13:46:06.822120,102636.06456921028,0.0,2.3030169010162354
66,2024-04-22 13:46:06.857460,102624.58115928055,0.0,2.3383569717407227
67,2024-04-22 13:46:06.892998,102631.33146672072,0.0,2.3738949298858643
68,2024-04-22 13:46:06.928391,102634.0476522398,0.0,2.409287929534912
69,2024-04-22 13:46:06.963856,102633.08476738389,0.0,2.4447529315948486
70,2024-04-22 13:46:06.999259,102634.0476522398,0.0,2.4801559448242188
71,2024-04-22 13:46:07.034663,102634.3112287322,0.0,2.5155599117279053
72,2024-04-22 13:46:07.070049,102631.33146672072,0.0,2.550945997238159
73,2024-04-22 13:46:07.105404,102628.3517054911,0.0,2.586300849914551
74,2024-04-22 13:46:07.140762,102633.08476738389,0.0,2.62165904045105
75,2024-04-22 13:46:07.176185,102631.0679296549,0.0,2.6570818424224854
76,2024-04-22 13:46:07.211570,102636.06456921028,0.0,2.692466974258423
77,2024-04-22 13:46:07.247093,102631.59486676386,0.0,2.727989912033081
78,2024-04-22 13:46:07.282421,102632.55779084963,0.0,2.7633180618286133
79,2024-04-22 13:46:07.317796,102631.0679296549,0.0,2.7986929416656494
80,2024-04-22 13:46:07.353137,102633.08476738389,0.0,2.834033966064453
81,2024-04-22 13:46:07.388489,102639.04437181856,0.0,2.8693859577178955
82,2024-04-22 13:46:07.423896,102632.55779084963,0.0,2.9047930240631104
83,2024-04-22 13:46:07.459401,102636.06456921028,0.0,2.940297842025757
84,2024-04-22 13:46:07.494800,102631.0679296549,0.0,2.9756970405578613
85,2024-04-22 13:46:07.530365,102623.09133849348,0.0,3.0112619400024414
86,2024-04-22 13:46:07.565702,102628.08820785183,0.0,3.0465989112854004
87,2024-04-22 13:46:07.601137,102628.61506611024,0.0,3.08203387260437
88,2024-04-22 13:46:07.636521,102626.86182516949,0.0,3.117418050765991
89,2024-04-22 13:46:07.671886,102635.1011361296,0.0,3.152782917022705
90,2024-04-22 13:46:07.707281,102634.57466819936,0.0,3.188178062438965
91,2024-04-22 13:46:07.742743,102632.82134762876,0.0,3.223639965057373
92,2024-04-22 13:46:07.778132,102629.57806865564,0.0,3.259028911590576
93,2024-04-22 13:46:07.813646,102634.3112287322,0.0,3.2945430278778076
94,2024-04-22 13:46:07.849652,102631.59486676386,0.0,3.3305490016937256
95,2024-04-22 13:46:07.884991,102631.0679296549,0.0,3.3658878803253174
96,2024-04-22 13:46:07.920401,102634.3112287322,0.0,3.4012980461120605
97,2024-04-22 13:46:07.955757,102633.34805013296,0.0,3.4366538524627686
98,2024-04-22 13:46:07.991123,102629.8415860082,0.0,3.472019910812378
99,2024-04-22 13:46:08.026567,102631.0679296549,0.0,3.5074639320373535
100,2024-04-22 13:46:08.061965,102633.34805013296,0.0,3.5428619384765625
101,2024-04-22 13:46:08.097364,102631.0679296549,0.0,3.578260898590088
102,2024-04-22 13:46:08.132843,102626.59834724347,0.0,3.6137399673461914
103,2024-04-22 13:46:08.168268,102633.08476738389,0.0,3.649164915084839
104,2024-04-22 13:46:08.203728,102627.12516607658,0.0,3.6846249103546143
105,2024-04-22 13:46:08.239177,102634.83797065917,0.0,3.720073938369751
106,2024-04-22 13:46:08.274557,102635.1011361296,0.0,3.7554540634155273
107,2024-04-22 13:46:08.309971,102629.8415860082,0.0,3.790868043899536
108,2024-04-22 13:46:08.345336,102626.86182516949,0.0,3.82623291015625
109,2024-04-22 13:46:08.381123,102630.1049663393,0.0,3.8620200157165527
110,2024-04-22 13:46:08.416536,102630.36820966694,0.0,3.897433042526245
111,2024-04-22 13:46:08.452444,102631.33146672072,0.0,3.9333410263061523
112,2024-04-22 13:46:08.488498,102626.86182516949,0.0,3.9693949222564697
113,2024-04-22 13:46:08.524167,102626.16149764768,0.0,4.005064010620117
114,2024-04-22 13:46:08.559512,102626.59834724347,0.0,4.0404088497161865
115,2024-04-22 13:46:08.594848,102629.14137635977,0.0,4.075744867324829
116,2024-04-22 13:46:08.630269,102631.59486676386,0.0,4.111166000366211
117,2024-04-22 13:46:08.665641,102630.1049663393,0.0,4.146538019180298
118,2024-04-22 13:46:08.701234,102628.87828972712,0.0,4.182131052017212
119,2024-04-22 13:46:08.736750,102628.87828972712,0.0,4.217646837234497
120,2024-04-22 13:46:08.772637,102628.87828972712,0.0,4.253533840179443
121,2024-04-22 13:46:08.808653,102639.57095800948,0.0,4.289550065994263
122,2024-04-22 13:46:08.844039,102623.8820651126,0.0,4.3249359130859375
123,2024-04-22 13:46:08.879496,102630.1049663393,0.0,4.360393047332764
124,2024-04-22 13:46:08.914848,102628.61506611024,0.0,4.395745038986206
125,2024-04-22 13:46:08.950263,102635.1011361296,0.0,4.431159973144531
126,2024-04-22 13:46:08.985653,102628.61506611024,0.0,4.466549873352051
127,2024-04-22 13:46:09.021034,102626.16149764768,0.0,4.5019309520721436
128,2024-04-22 13:46:09.056434,102627.3883699828,0.0,4.537330865859985
129,2024-04-22 13:46:09.091776,102635.1011361296,0.0,4.5726728439331055
130,2024-04-22 13:46:09.128276,102628.61506611024,0.0,4.609173059463501
131,2024-04-22 13:46:09.163923,102631.8581298022,0.0,4.644819974899292
132,2024-04-22 13:46:09.199355,102637.817812298,0.0,4.680251836776733
133,2024-04-22 13:46:09.234850,102629.8415860082,0.0,4.715746879577637
134,2024-04-22 13:46:09.270221,102631.8581298022,0.0,4.751117944717407
135,2024-04-22 13:46:09.305580,102629.14137635977,0.0,4.7864768505096436
136,2024-04-22 13:46:09.340950,102632.12125585374,0.0,4.821846961975098
137,2024-04-22 13:46:09.376320,102628.87828972712,0.0,4.857216835021973
138,2024-04-22 13:46:09.411675,102624.4085310805,0.0,4.892571926116943
139,2024-04-22 13:46:09.447124,102628.87828972712,0.0,4.92802095413208
140,2024-04-22 13:46:09.482494,102633.61119589394,0.0,4.963391065597534
141,2024-04-22 13:46:09.518082,102625.8984504339,0.0,4.998978853225708
142,2024-04-22 13:46:09.553439,102630.63131600902,0.0,5.0343358516693115
143,2024-04-22 13:46:09.588792,102630.63131600902,0.0,5.069689035415649
144,2024-04-22 13:46:09.624158,102631.8581298022,0.0,5.10505485534668
145,2024-04-22 13:46:09.659497,102635.1011361296,0.0,5.140393972396851
146,2024-04-22 13:46:09.694827,102633.34805013296,0.0,5.175724029541016
147,2024-04-22 13:46:09.730374,102631.59486676386,0.0,5.211271047592163
148,2024-04-22 13:46:09.765852,102633.61119589394,0.0,5.246748924255371
149,2024-04-22 13:46:09.801318,102630.36820966694,0.0,5.282214879989624
150,2024-04-22 13:46:09.836696,102628.87828972712,0.0,5.3175928592681885
151,2024-04-22 13:46:09.872039,102620.90230583756,0.0,5.352936029434204
152,2024-04-22 13:46:09.907447,102622.6554671485,0.0,5.388344049453735
153,2024-04-22 13:46:09.942798,102627.3883699828,0.0,5.423694849014282
154,2024-04-22 13:46:09.978161,102627.65143690596,0.0,5.459058046340942
155,2024-04-22 13:46:10.013569,102633.08476738389,0.0,5.494466066360474
156,2024-04-22 13:46:10.048912,102624.67155858484,0.0,5.52980899810791
157,2024-04-22 13:46:10.084477,102629.6671387438,0.0,5.56537389755249
158,2024-04-22 13:46:10.119812,102629.40432602598,0.0,5.600708961486816
159,2024-04-22 13:46:10.155182,102625.8984504339,0.0,5.636078834533691
160,2024-04-22 13:46:10.190543,102624.4085310805,0.0,5.67143988609314
161,2024-04-22 13:46:10.225890,102620.20174256916,0.0,5.706786870956421
162,2024-04-22 13:46:10.261243,102626.16149764768,0.0,5.742140054702759
163,2024-04-22 13:46:10.296774,102627.3883699828,0.0,5.777670860290527
164,2024-04-22 13:46:10.332124,102624.67155858484,0.0,5.813020944595337
165,2024-04-22 13:46:10.367708,102629.6671387438,0.0,5.848604917526245
166,2024-04-22 13:46:10.403055,102632.12125585374,0.0,5.883951902389526
167,2024-04-22 13:46:10.438447,102630.63131600902,0.0,5.919343948364258
168,2024-04-22 13:46:10.473797,102634.83797065917,0.0,5.954694032669067
169,2024-04-22 13:46:10.509187,102626.16149764768,0.0,5.990083932876587
170,2024-04-22 13:46:10.544563,102624.4085310805,0.0,6.0254600048065186
171,2024-04-22 13:46:10.579995,102627.91436686405,0.0,6.06089186668396
172,2024-04-22 13:46:10.615364,102622.6554671485,0.0,6.096261024475098
173,2024-04-22 13:46:10.650943,102629.14137635977,0.0,6.131839990615845
174,2024-04-22 13:46:10.686287,102632.12125585374,0.0,6.167183876037598
175,2024-04-22 13:46:10.721674,102635.36416462854,0.0,6.202570915222168
176,2024-04-22 13:46:10.757016,102634.13707652318,0.0,6.237912893295288
177,2024-04-22 13:46:10.792371,102629.14137635977,0.0,6.273267984390259
178,2024-04-22 13:46:10.827718,102633.87420468467,0.0,6.30861496925354
179,2024-04-22 13:46:10.863265,102632.12125585374,0.0,6.3441619873046875
180,2024-04-22 13:46:10.898597,102635.36416462854,0.0,6.379493951797485
181,2024-04-22 13:46:10.934281,102630.8942853834,0.0,6.415178060531616
182,2024-04-22 13:46:10.970254,102633.61119589394,0.0,6.451150894165039
183,2024-04-22 13:46:11.005768,102629.14137635977,0.0,6.4866650104522705
184,2024-04-22 13:46:11.041280,102628.17715987498,0.0,6.52217698097229
185,2024-04-22 13:46:11.076681,102627.91436686405,0.0,6.557577848434448
186,2024-04-22 13:46:11.112099,102634.13707652318,0.0,6.592995882034302
187,2024-04-22 13:46:11.147475,102628.87828972712,0.0,6.628371953964233
188,2024-04-22 13:46:11.182829,102632.64709706792,0.0,6.663725852966309
189,2024-04-22 13:46:11.218604,102637.37981033558,0.0,6.699501037597656
190,2024-04-22 13:46:11.254037,102632.9098122664,0.0,6.734933853149414
191,2024-04-22 13:46:11.289498,102637.1170360202,0.0,6.770395040512085
192,2024-04-22 13:46:11.324939,102632.12125585374,0.0,6.805835962295532
193,2024-04-22 13:46:11.360371,102631.1571178081,0.0,6.841268062591553
194,2024-04-22 13:46:11.395733,102627.91436686405,0.0,6.876630067825317
195,2024-04-22 13:46:11.431101,102631.1571178081,0.0,6.91199803352356
196,2024-04-22 13:46:11.466507,102632.64709706792,0.0,6.947403907775879
197,2024-04-22 13:46:11.501878,102632.64709706792,0.0,6.982774972915649
198,2024-04-22 13:46:11.537277,102629.6671387438,0.0,7.018173933029175
199,2024-04-22 13:46:11.572725,102629.40432602598,0.0,7.053622007369995
200,2024-04-22 13:46:11.608236,102633.87420468467,0.0,7.089133024215698
201,2024-04-22 13:46:11.643659,102623.18161971748,0.0,7.124556064605713
202,2024-04-22 13:46:11.679069,102631.1571178081,0.0,7.159965991973877
203,2024-04-22 13:46:11.714450,102629.14137635977,0.0,7.195346832275391
204,2024-04-22 13:46:11.750198,102631.1571178081,0.0,7.231094837188721
205,2024-04-22 13:46:11.785562,102627.91436686405,0.0,7.266458988189697
206,2024-04-22 13:46:11.821062,102627.91436686405,0.0,7.301959037780762
207,2024-04-22 13:46:11.856401,102638.60701606191,0.0,7.3372979164123535
208,2024-04-22 13:46:11.892054,102634.13707652318,0.0,7.372951030731201
209,2024-04-22 13:46:11.927386,102635.62705617397,0.0,7.408282995223999
210,2024-04-22 13:46:11.962742,102632.3842449363,0.0,7.443639039993286
211,2024-04-22 13:46:11.998101,102632.64709706792,0.0,7.4789979457855225
212,2024-04-22 13:46:12.033440,102632.9098122664,0.0,7.514337062835693
213,2024-04-22 13:46:12.068785,102628.17715987498,0.0,7.549681901931763
214,2024-04-22 13:46:12.104326,102637.1170360202,0.0,7.585222959518433
215,2024-04-22 13:46:12.139721,102639.13246718368,0.0,7.620617866516113
216,2024-04-22 13:46:12.175226,102634.13707652318,0.0,7.656122922897339
217,2024-04-22 13:46:12.210625,102640.09699629917,0.0,7.691521883010864
218,2024-04-22 13:46:12.245981,102630.19235340571,0.0,7.726877927780151
219,2024-04-22 13:46:12.281352,102628.17715987498,0.0,7.762248992919922
220,2024-04-22 13:46:12.316685,102629.6671387438,0.0,7.797581911087036
221,2024-04-22 13:46:12.352059,102634.39981142733,0.0,7.832955837249756
222,2024-04-22 13:46:12.387563,102625.19720272378,0.0,7.868459939956665
223,2024-04-22 13:46:12.422921,102631.1571178081,0.0,7.903817892074585
224,2024-04-22 13:46:12.458478,102628.17715987498,0.0,7.939374923706055
225,2024-04-22 13:46:12.493842,102634.66240941496,0.0,7.974738836288452
226,2024-04-22 13:46:12.529198,102631.1571178081,0.0,8.01009488105774
227,2024-04-22 13:46:12.564545,102629.92981453107,0.0,8.04544186592102
228,2024-04-22 13:46:12.599905,102626.68718120165,0.0,8.080801963806152
229,2024-04-22 13:46:12.635252,102628.17715987498,0.0,8.116148948669434
230,2024-04-22 13:46:12.670802,102631.1571178081,0.0,8.15169906616211
231,2024-04-22 13:46:12.706174,102631.94479356296,0.0,8.187070846557617
232,2024-04-22 13:46:12.741702,102626.68718120165,0.0,8.222599029541016
233,2024-04-22 13:46:12.777040,102634.13707652318,0.0,8.257936954498291
234,2024-04-22 13:46:12.812435,102625.45981939424,0.0,8.293331861495972
235,2024-04-22 13:46:12.847791,102631.68237187996,0.0,8.328687906265259
236,2024-04-22 13:46:12.883162,102624.93444912658,0.0,8.36405897140503
237,2024-04-22 13:46:12.918515,102631.1571178081,0.0,8.399411916732788
238,2024-04-22 13:46:12.954021,102629.6671387438,0.0,8.43491792678833
239,2024-04-22 13:46:12.989359,102631.94479356296,0.0,8.470255851745605
240,2024-04-22 13:46:13.025018,102631.68237187996,0.0,8.50591492652893
241,2024-04-22 13:46:13.060372,102633.17239054972,0.0,8.541269063949585
242,2024-04-22 13:46:13.095702,102620.7272684631,0.0,8.576598882675171
243,2024-04-22 13:46:13.131078,102628.70233512696,0.0,8.611974954605103
244,2024-04-22 13:46:13.166462,102630.19235340571,0.0,8.647358894348145
245,2024-04-22 13:46:13.201795,102633.17239054972,0.0,8.682692050933838
246,2024-04-22 13:46:13.237374,102634.66240941496,0.0,8.718271017074585
247,2024-04-22 13:46:13.273291,102637.64244773197,0.0,8.754188060760498
248,2024-04-22 13:46:13.308656,102634.66240941496,0.0,8.789552927017212
249,2024-04-22 13:46:13.344511,102629.92981453107,0.1005867493829062,8.825407981872559
250,2024-04-22 13:46:13.380233,102626.9498175777,0.3551654696508615,8.861129999160767
251,2024-04-22 13:46:13.415654,102630.45475538568,0.0557445416001282,8.89655089378357
252,2024-04-22 13:46:13.451009,102628.70233512696,0.2054526568960987,8.93190598487854
253,2024-04-22 13:46:13.486356,102625.19720272378,0.5048829805810593,8.967252969741821
254,2024-04-22 13:46:13.521700,102636.41490926794,-0.4534227699197251,9.002596855163574
255,2024-04-22 13:46:13.557043,102637.90494822724,-0.5807100196087261,9.03794002532959
256,2024-04-22 13:46:13.592524,102635.8898107837,-0.4085487161946595,9.073421001434326
257,2024-04-22 13:46:13.627891,102627.47467961752,0.3103391857612815,9.108788013458252
258,2024-04-22 13:46:13.663423,102631.68237187996,-0.0491303625320375,9.144320011138916
259,2024-04-22 13:46:13.698810,102627.21231704368,0.3327469137000935,9.179707050323486
260,2024-04-22 13:46:13.734193,102630.19235340571,0.0781602315030677,9.215090036392212
261,2024-04-22 13:46:13.769534,102634.92487050412,-0.3261336890072048,9.250431060791016
262,2024-04-22 13:46:13.804963,102633.17239054972,-0.1764191252612883,9.285860061645508
263,2024-04-22 13:46:13.840309,102630.97914873282,0.0109456423822226,9.321205854415894
