Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 19:58:26.225,2023-12-21 19:58:26.266233,5.416,5.416,82.9,0.0,-5.324,-0.677,0.0
2023-12-21 19:58:26.250,2023-12-21 19:58:26.291253,5.401,5.401,84.2,0.0,-5.331,-0.55,0.0
2023-12-21 19:58:26.275,2023-12-21 19:58:26.316230,5.414,5.414,85.4,0.0,-5.355,-0.445,0.0
2023-12-21 19:58:26.300,2023-12-21 19:58:26.341239,5.393,5.393,87.1,0.0,-5.365,-0.281,0.0
2023-12-21 19:58:26.325,2023-12-21 19:58:26.366267,5.324,5.324,88.1,0.0,-5.306,-0.187,0.0
2023-12-21 19:58:26.350,2023-12-21 19:58:26.391270,5.306,5.306,89.2,0.0,-5.303,-0.078,0.0
2023-12-21 19:58:26.375,2023-12-21 19:58:26.416280,5.299,5.299,89.2,0.0,-5.297,-0.074,0.0
2023-12-21 19:58:26.400,2023-12-21 19:58:26.441255,5.359,5.359,89.3,0.0,-5.357,-0.068,0.0
2023-12-21 19:58:26.425,2023-12-21 19:58:26.466317,5.32,5.32,89.0,0.0,-5.318,-0.103,0.0
2023-12-21 19:58:26.450,2023-12-21 19:58:26.491291,5.301,5.301,88.5,0.0,-5.298,-0.143,0.0
2023-12-21 19:58:26.475,2023-12-21 19:58:26.516247,5.229,5.229,88.1,0.0,-5.226,-0.18,0.0
2023-12-21 19:58:26.500,2023-12-21 19:58:26.541256,5.186,5.186,88.1,0.0,-5.183,-0.179,0.0
2023-12-21 19:58:26.525,2023-12-21 19:58:26.566254,5.134,5.134,87.9,0.0,-5.13,-0.191,0.0
2023-12-21 19:58:26.550,2023-12-21 19:58:26.591263,5.093,5.093,88.2,0.0,-5.089,-0.164,0.0
2023-12-21 19:58:26.575,2023-12-21 19:58:26.616239,5.08,5.08,88.2,0.0,-5.076,-0.16,0.0
2023-12-21 19:58:26.600,2023-12-21 19:58:26.641238,5.048,5.048,88.3,0.0,-5.043,-0.149,0.0
2023-12-21 19:58:26.625,2023-12-21 19:58:26.666245,5.076,5.076,88.6,0.0,-5.071,-0.123,0.0
2023-12-21 19:58:26.650,2023-12-21 19:58:26.691253,5.075,5.075,88.4,0.0,-5.07,-0.137,0.0
