Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
1,2023-09-25 17:06:00.025000,2023-09-25 17:06:06.223144,6.17,6.12,206.0,7.0,2.64,5.52,0.78
2,2023-09-25 17:06:00.050000,2023-09-25 17:06:06.248143,6.26,6.2,207.0,8.0,2.86,5.5,0.86
3,2023-09-25 17:06:00.075000,2023-09-25 17:06:06.273148,4.72,4.72,204.0,0.0,1.94,4.3,0.0
4,2023-09-25 17:06:00.100000,2023-09-25 17:06:06.298148,6.78,6.72,204.0,8.0,2.77,6.12,0.89
5,2023-09-25 17:06:00.125000,2023-09-25 17:06:06.323147,4.69,4.69,205.0,0.0,1.98,4.25,0.0
6,2023-09-25 17:06:00.150000,2023-09-25 17:06:06.348123,6.14,6.07,200.0,8.0,2.09,5.7,0.88
7,2023-09-25 17:06:00.175000,2023-09-25 17:06:06.373139,6.03,5.96,200.0,8.0,1.99,5.62,0.89
8,2023-09-25 17:06:00.200000,2023-09-25 17:06:06.398110,5.68,5.58,198.0,10.0,1.73,5.31,1.02
9,2023-09-25 17:06:00.225000,2023-09-25 17:06:06.423109,5.76,5.69,201.0,9.0,2.0,5.33,0.9
10,2023-09-25 17:06:00.250000,2023-09-25 17:06:06.448122,5.42,5.34,203.0,10.0,2.07,4.92,0.94
11,2023-09-25 17:06:00.275000,2023-09-25 17:06:06.473073,4.1,4.1,192.0,0.0,0.87,4.01,0.0
12,2023-09-25 17:06:00.300000,2023-09-25 17:06:06.498085,3.74,3.74,193.0,0.0,0.84,3.64,0.0
13,2023-09-25 17:06:00.325000,2023-09-25 17:06:06.523088,4.35,4.35,192.0,0.0,0.91,4.25,0.0
14,2023-09-25 17:06:00.350000,2023-09-25 17:06:06.548089,4.92,4.79,184.0,13.0,0.29,4.79,1.11
15,2023-09-25 17:06:00.375000,2023-09-25 17:06:06.573076,4.19,4.19,190.0,0.0,0.72,4.13,0.0
16,2023-09-25 17:06:00.400000,2023-09-25 17:06:06.598080,3.9,3.9,196.0,0.0,1.07,3.76,0.0
17,2023-09-25 17:06:00.425000,2023-09-25 17:06:06.623089,3.81,3.81,203.0,0.0,1.47,3.52,0.0
18,2023-09-25 17:06:00.450000,2023-09-25 17:06:06.648059,4.07,4.07,203.0,0.0,1.57,3.75,0.0
19,2023-09-25 17:06:00.475000,2023-09-25 17:06:06.673080,3.72,3.72,206.0,0.0,1.65,3.33,0.0
20,2023-09-25 17:06:00.500000,2023-09-25 17:06:06.698075,3.87,3.87,198.0,0.0,1.22,3.67,0.0
21,2023-09-25 17:06:00.525000,2023-09-25 17:06:06.723069,2.9,2.9,199.0,0.0,0.93,2.75,0.0
22,2023-09-25 17:06:00.550000,2023-09-25 17:06:06.748061,2.87,2.87,198.0,0.0,0.91,2.72,0.0
23,2023-09-25 17:06:00.575000,2023-09-25 17:06:06.773077,2.46,2.46,202.0,0.0,0.94,2.27,0.0
24,2023-09-25 17:06:00.600000,2023-09-25 17:06:06.798075,2.18,2.18,211.0,0.0,1.13,1.86,0.0
25,2023-09-25 17:06:00.625000,2023-09-25 17:06:06.823063,1.99,1.99,211.0,0.0,1.04,1.7,0.0
26,2023-09-25 17:06:00.650000,2023-09-25 17:06:06.848065,2.5,2.5,200.0,0.0,0.87,2.34,0.0
27,2023-09-25 17:06:00.675000,2023-09-25 17:06:06.873058,2.38,2.38,200.0,0.0,0.8,2.25,0.0
28,2023-09-25 17:06:00.700000,2023-09-25 17:06:06.898054,2.52,2.52,204.0,0.0,1.03,2.3,0.0
29,2023-09-25 17:06:00.725000,2023-09-25 17:06:06.923037,2.59,2.59,198.0,0.0,0.82,2.46,0.0
30,2023-09-25 17:06:00.750000,2023-09-25 17:06:06.948033,2.69,2.69,189.0,0.0,0.42,2.66,0.0
31,2023-09-25 17:06:00.775000,2023-09-25 17:06:06.973027,1.76,1.76,199.0,0.0,0.57,1.66,0.0
32,2023-09-25 17:06:00.800000,2023-09-25 17:06:06.998043,2.36,2.36,207.0,0.0,1.08,2.09,0.0
33,2023-09-25 17:06:00.825000,2023-09-25 17:06:07.023024,2.27,2.27,200.0,0.0,0.79,2.13,0.0
34,2023-09-25 17:06:00.850000,2023-09-25 17:06:07.048023,1.54,1.54,181.0,0.0,0.03,1.54,0.0
35,2023-09-25 17:06:00.875000,2023-09-25 17:06:07.073026,1.25,1.25,184.0,0.0,0.09,1.25,0.0
36,2023-09-25 17:06:00.900000,2023-09-25 17:06:07.098003,0.64,0.64,189.0,0.0,0.1,0.63,0.0
37,2023-09-25 17:06:00.925000,2023-09-25 17:06:07.123014,1.88,0.81,231.0,64.0,0.63,0.51,1.69
38,2023-09-25 17:06:00.950000,2023-09-25 17:06:07.148023,2.3,2.3,217.0,0.0,1.37,1.85,0.0
39,2023-09-25 17:06:00.975000,2023-09-25 17:06:07.173003,2.68,2.68,217.0,0.0,1.62,2.13,0.0
40,2023-09-25 17:06:01,2023-09-25 17:06:07.198018,2.02,2.02,216.0,0.0,1.19,1.64,0.0
41,2023-09-25 17:06:01.025000,2023-09-25 17:06:07.223010,1.94,1.94,209.0,0.0,0.93,1.7,0.0
42,2023-09-25 17:06:01.050000,2023-09-25 17:06:07.247992,2.57,2.57,218.0,0.0,1.6,2.02,0.0
43,2023-09-25 17:06:01.075000,2023-09-25 17:06:07.273002,1.94,1.94,210.0,0.0,0.96,1.68,0.0
44,2023-09-25 17:06:01.100000,2023-09-25 17:06:07.297983,1.31,1.31,216.0,0.0,0.77,1.06,0.0
45,2023-09-25 17:06:01.125000,2023-09-25 17:06:07.323010,1.9,1.02,222.0,57.0,0.68,0.76,1.6
46,2023-09-25 17:06:01.150000,2023-09-25 17:06:07.348004,1.64,1.0,237.0,53.0,0.83,0.55,1.3
47,2023-09-25 17:06:01.175000,2023-09-25 17:06:07.372989,1.42,1.42,184.0,0.0,0.1,1.41,0.0
48,2023-09-25 17:06:01.200000,2023-09-25 17:06:07.397982,1.59,1.59,178.0,0.0,-0.05,1.58,0.0
49,2023-09-25 17:06:01.225000,2023-09-25 17:06:07.422974,0.59,0.59,189.0,0.0,0.09,0.59,0.0
50,2023-09-25 17:06:01.250000,2023-09-25 17:06:07.447970,1.58,0.81,261.0,59.0,0.8,0.13,1.35
51,2023-09-25 17:06:01.275000,2023-09-25 17:06:07.472986,1.9,1.23,298.0,50.0,1.08,-0.59,1.45
52,2023-09-25 17:06:01.300000,2023-09-25 17:06:07.497970,0.98,0.98,218.0,0.0,0.61,0.77,0.0
53,2023-09-25 17:06:01.325000,2023-09-25 17:06:07.522957,2.05,1.43,224.0,46.0,0.99,1.02,1.47
54,2023-09-25 17:06:01.350000,2023-09-25 17:06:07.547966,1.76,1.11,257.0,51.0,1.09,0.25,1.36
55,2023-09-25 17:06:01.375000,2023-09-25 17:06:07.572958,2.35,2.21,243.0,20.0,1.96,1.02,0.8
56,2023-09-25 17:06:01.400000,2023-09-25 17:06:07.597961,2.55,2.35,238.0,23.0,2.0,1.24,0.99
57,2023-09-25 17:06:01.425000,2023-09-25 17:06:07.622965,2.28,1.83,228.0,37.0,1.35,1.23,1.37
58,2023-09-25 17:06:01.450000,2023-09-25 17:06:07.647947,1.48,1.48,213.0,0.0,0.81,1.24,0.0
59,2023-09-25 17:06:01.475000,2023-09-25 17:06:07.672949,2.14,2.14,220.0,0.0,1.39,1.64,0.0
60,2023-09-25 17:06:01.500000,2023-09-25 17:06:07.697932,3.36,3.36,206.0,0.0,1.49,3.01,0.0
61,2023-09-25 17:06:01.525000,2023-09-25 17:06:07.722922,3.42,3.42,209.0,0.0,1.65,2.99,0.0
62,2023-09-25 17:06:01.550000,2023-09-25 17:06:07.747971,2.62,2.62,216.0,0.0,1.56,2.11,0.0
63,2023-09-25 17:06:01.575000,2023-09-25 17:06:07.772908,3.58,3.58,217.0,0.0,2.18,2.84,0.0
64,2023-09-25 17:06:01.600000,2023-09-25 17:06:07.797902,3.72,3.72,210.0,0.0,1.85,3.22,0.0
65,2023-09-25 17:06:01.625000,2023-09-25 17:06:07.822918,5.49,5.44,206.0,8.0,2.39,4.89,0.72
66,2023-09-25 17:06:01.650000,2023-09-25 17:06:07.847901,4.52,4.52,204.0,0.0,1.87,4.12,0.0
67,2023-09-25 17:06:01.675000,2023-09-25 17:06:07.872939,4.59,4.55,204.0,8.0,1.82,4.17,0.62
68,2023-09-25 17:06:01.700000,2023-09-25 17:06:07.897915,3.82,3.82,213.0,0.0,2.1,3.19,0.0
69,2023-09-25 17:06:01.725000,2023-09-25 17:06:07.922897,3.53,3.53,211.0,0.0,1.82,3.02,0.0
70,2023-09-25 17:06:01.750000,2023-09-25 17:06:07.947895,3.33,3.33,217.0,0.0,2.01,2.66,0.0
71,2023-09-25 17:06:01.775000,2023-09-25 17:06:07.972885,4.22,4.22,204.0,0.0,1.71,3.86,0.0
72,2023-09-25 17:06:01.800000,2023-09-25 17:06:07.997884,4.25,4.25,208.0,0.0,2.02,3.74,0.0
73,2023-09-25 17:06:01.825000,2023-09-25 17:06:08.022884,4.27,4.27,207.0,0.0,1.97,3.79,0.0
74,2023-09-25 17:06:01.850000,2023-09-25 17:06:08.047881,3.29,3.0,225.0,24.0,2.11,2.13,1.35
75,2023-09-25 17:06:01.875000,2023-09-25 17:06:08.072892,3.09,2.74,244.0,27.0,2.47,1.2,1.41
76,2023-09-25 17:06:01.900000,2023-09-25 17:06:08.097873,3.66,3.47,241.0,18.0,3.03,1.7,1.16
77,2023-09-25 17:06:01.925000,2023-09-25 17:06:08.122871,3.89,3.77,223.0,14.0,2.55,2.78,0.96
78,2023-09-25 17:06:01.950000,2023-09-25 17:06:08.147837,4.14,4.12,225.0,4.0,2.9,2.94,0.29
79,2023-09-25 17:06:01.975000,2023-09-25 17:06:08.172855,4.45,4.45,214.0,0.0,2.47,3.7,0.0
80,2023-09-25 17:06:02,2023-09-25 17:06:08.197835,5.58,5.55,213.0,6.0,3.03,4.65,0.55
81,2023-09-25 17:06:02.025000,2023-09-25 17:06:08.222851,4.47,4.47,217.0,0.0,2.71,3.55,0.0
82,2023-09-25 17:06:02.050000,2023-09-25 17:06:08.247850,4.48,4.48,210.0,0.0,2.26,3.86,0.0
83,2023-09-25 17:06:02.075000,2023-09-25 17:06:08.272860,3.87,3.87,206.0,0.0,1.69,3.48,0.0
