Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 19:58:26.041282,5.52,5.52,74.0,0.0,-5.3,-1.51,0.0
2023-12-21 19:58:26.066294,5.22,5.22,78.0,0.0,-5.11,-1.06,0.0
2023-12-21 19:58:26.091317,5.66,5.66,71.0,0.0,-5.35,-1.84,0.0
2023-12-21 19:58:26.116295,5.76,5.76,79.0,0.0,-5.66,-1.06,0.0
2023-12-21 19:58:26.141298,5.49,5.49,77.0,0.0,-5.34,-1.28,0.0
2023-12-21 19:58:26.166275,5.18,5.18,88.0,0.0,-5.17,-0.22,0.0
2023-12-21 19:58:26.191408,4.63,4.63,88.0,0.0,-4.62,-0.19,0.0
2023-12-21 19:58:26.216250,5.74,5.74,91.0,0.0,-5.74,0.15,0.0
2023-12-21 19:58:26.241252,5.57,5.57,91.0,0.0,-5.57,0.07,0.0
2023-12-21 19:58:26.266233,5.39,5.39,92.0,0.0,-5.38,0.17,0.0
2023-12-21 19:58:26.291253,5.37,5.37,87.0,0.0,-5.37,-0.24,0.0
2023-12-21 19:58:26.316230,5.35,5.35,90.0,0.0,-5.35,-0.01,0.0
2023-12-21 19:58:26.341239,5.45,5.45,88.0,0.0,-5.45,-0.2,0.0
2023-12-21 19:58:26.366267,5.07,5.07,89.0,0.0,-5.07,-0.12,0.0
2023-12-21 19:58:26.391270,5.31,5.31,88.0,0.0,-5.31,-0.19,0.0
2023-12-21 19:58:26.416280,5.11,5.11,88.0,0.0,-5.11,-0.18,0.0
2023-12-21 19:58:26.441255,5.23,5.23,89.0,0.0,-5.22,-0.13,0.0
2023-12-21 19:58:26.466317,5.35,5.35,88.0,0.0,-5.35,-0.2,0.0
2023-12-21 19:58:26.491291,5.38,5.38,86.0,0.0,-5.37,-0.33,0.0
2023-12-21 19:58:26.516247,4.67,4.67,88.0,0.0,-4.66,-0.2,0.0
2023-12-21 19:58:26.541256,4.94,4.94,87.0,0.0,-4.94,-0.23,0.0
2023-12-21 19:58:26.566254,4.83,4.83,88.0,0.0,-4.82,-0.13,0.0
2023-12-21 19:58:26.591263,5.04,5.04,91.0,0.0,-5.04,0.07,0.0
2023-12-21 19:58:26.616239,4.94,4.94,89.0,0.0,-4.94,-0.08,0.0
2023-12-21 19:58:26.641238,4.99,4.99,89.0,0.0,-4.98,-0.08,0.0
2023-12-21 19:58:26.666245,5.39,5.39,91.0,0.0,-5.39,0.08,0.0
2023-12-21 19:58:26.691253,5.22,5.22,87.0,0.0,-5.21,-0.27,0.0
2023-12-21 19:58:26.716226,4.88,4.88,88.0,0.0,-4.88,-0.18,0.0
2023-12-21 19:58:26.741269,5.21,5.21,86.0,0.0,-5.2,-0.36,0.0
2023-12-21 19:58:26.766248,4.95,4.95,84.0,0.0,-4.93,-0.52,0.0
2023-12-21 19:58:26.791233,5.15,5.15,86.0,0.0,-5.14,-0.34,0.0
2023-12-21 19:58:26.816233,5.46,5.46,86.0,0.0,-5.44,-0.39,0.0
2023-12-21 19:58:26.847743,5.05,5.05,88.0,0.0,-5.04,-0.15,0.0
2023-12-21 19:58:26.866301,5.22,5.22,86.0,0.0,-5.21,-0.33,0.0
2023-12-21 19:58:26.891304,5.35,5.35,91.0,0.0,-5.35,0.11,0.0
2023-12-21 19:58:26.916313,5.67,5.67,91.0,0.0,-5.66,0.13,0.0
2023-12-21 19:58:26.941283,5.64,5.64,92.0,0.0,-5.64,0.16,0.0
2023-12-21 19:58:26.966232,5.56,5.56,91.0,0.0,-5.56,0.1,0.0
2023-12-21 19:58:26.991323,5.44,5.44,90.0,0.0,-5.44,0.03,0.0
2023-12-21 19:58:27.016257,5.54,5.54,93.0,0.0,-5.53,0.3,0.0
2023-12-21 19:58:27.041237,5.34,5.34,95.0,0.0,-5.31,0.5,0.0
2023-12-21 19:58:27.066242,5.92,5.7,102.0,16.0,-5.58,1.14,1.62
2023-12-21 19:58:27.091234,5.73,5.5,101.0,16.0,-5.39,1.1,1.57
2023-12-21 19:58:27.116241,5.2,5.2,97.0,0.0,-5.16,0.66,0.0
2023-12-21 19:58:27.141247,6.08,6.08,87.0,0.0,-6.07,-0.35,0.0
2023-12-21 19:58:27.166242,6.23,6.23,88.0,0.0,-6.23,-0.17,0.0
2023-12-21 19:58:27.191255,5.89,5.89,88.0,0.0,-5.88,-0.19,0.0
2023-12-21 19:58:27.216251,4.98,4.98,87.0,0.0,-4.97,-0.3,0.0
2023-12-21 19:58:27.241240,6.46,6.37,100.0,9.0,-6.27,1.16,1.04
2023-12-21 19:58:27.266286,6.0,5.9,105.0,10.0,-5.7,1.52,1.08
2023-12-21 19:58:27.291274,5.91,5.8,99.0,11.0,-5.73,0.95,1.09
2023-12-21 19:58:27.316347,6.49,6.49,88.0,0.0,-6.48,-0.27,0.0
2023-12-21 19:58:27.341240,7.32,7.32,87.0,0.0,-7.31,-0.37,0.0
2023-12-21 19:58:27.366287,6.46,6.46,86.0,0.0,-6.45,-0.41,0.0
2023-12-21 19:58:27.391232,6.41,6.41,87.0,0.0,-6.4,-0.32,0.0
2023-12-21 19:58:27.416270,8.43,8.43,71.0,0.0,-7.95,-2.8,0.0
2023-12-21 19:58:27.441260,6.49,6.49,87.0,0.0,-6.48,-0.33,0.0
2023-12-21 19:58:27.466254,6.9,6.9,76.0,0.0,-6.68,-1.71,0.0
2023-12-21 19:58:27.491245,6.13,6.13,84.0,0.0,-6.1,-0.64,0.0
2023-12-21 19:58:27.516370,6.44,6.28,98.0,13.0,-6.22,0.87,1.41
2023-12-21 19:58:27.542368,5.79,5.79,90.0,0.0,-5.79,-0.03,0.0
2023-12-21 19:58:27.566491,6.16,6.16,89.0,0.0,-6.16,-0.08,0.0
2023-12-21 19:58:27.591260,6.84,6.84,93.0,0.0,-6.84,0.33,0.0
2023-12-21 19:58:27.616241,8.28,8.28,115.0,0.0,-7.5,3.5,0.0
2023-12-21 19:58:27.641269,9.1,8.97,125.0,9.0,-7.39,5.1,1.49
2023-12-21 19:58:27.666244,8.42,8.21,123.0,13.0,-6.9,4.45,1.88
2023-12-21 19:58:27.691237,8.71,8.51,123.0,12.0,-7.17,4.58,1.86
2023-12-21 19:58:27.716238,7.31,6.98,116.0,17.0,-6.25,3.11,2.18
2023-12-21 19:58:27.741219,7.29,7.29,115.0,0.0,-6.61,3.08,0.0
2023-12-21 19:58:27.766229,6.54,6.54,113.0,0.0,-6.03,2.54,0.0
2023-12-21 19:58:27.791234,5.9,5.27,103.0,27.0,-5.13,1.2,2.65
2023-12-21 19:58:27.816214,4.0,4.0,84.0,0.0,-3.98,-0.4,0.0
