Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 17:24:41.225,2023-12-21 17:24:41.634751,5.744,5.734,56.8,2.3,-5.095,-2.585,0.252
2023-12-21 17:24:41.250,2023-12-21 17:24:41.659735,6.401,6.388,62.0,2.9,-5.613,-2.984,0.32
2023-12-21 17:24:41.275,2023-12-21 17:24:41.684738,6.508,6.491,60.9,3.5,-5.644,-3.153,0.395
2023-12-21 17:24:41.300,2023-12-21 17:24:41.709735,6.481,6.461,60.1,4.0,-5.576,-3.213,0.45
2023-12-21 17:24:41.325,2023-12-21 17:24:41.734757,6.438,6.411,58.7,4.9,-5.458,-3.309,0.535
2023-12-21 17:24:41.350,2023-12-21 17:24:41.759752,6.452,6.419,56.6,5.5,-5.325,-3.5,0.607
2023-12-21 17:24:41.375,2023-12-21 17:24:41.784737,6.376,6.34,54.8,5.9,-5.159,-3.627,0.65
2023-12-21 17:24:41.400,2023-12-21 17:24:41.809736,6.318,6.279,53.9,6.2,-5.06,-3.676,0.676
2023-12-21 17:24:41.425,2023-12-21 17:24:41.834730,6.258,6.218,52.8,6.3,-4.944,-3.736,0.685
2023-12-21 17:24:41.450,2023-12-21 17:24:41.859742,6.182,6.139,52.1,6.8,-4.841,-3.749,0.73
2023-12-21 17:24:41.475,2023-12-21 17:24:41.884738,5.942,5.899,52.2,7.0,-4.656,-3.596,0.72
2023-12-21 17:24:41.500,2023-12-21 17:24:41.909730,5.758,5.715,52.4,7.1,-4.516,-3.476,0.706
2023-12-21 17:24:41.525,2023-12-21 17:24:41.934748,5.622,5.58,52.6,7.1,-4.414,-3.383,0.693
2023-12-21 17:24:41.550,2023-12-21 17:24:41.959727,5.694,5.654,53.2,6.9,-4.51,-3.366,0.679
2023-12-21 17:24:41.575,2023-12-21 17:24:41.984753,5.99,5.954,53.9,6.5,-4.806,-3.466,0.662
2023-12-21 17:24:41.600,2023-12-21 17:24:42.009742,6.137,6.107,55.6,6.0,-5.06,-3.389,0.612
2023-12-21 17:24:41.625,2023-12-21 17:24:42.034747,6.33,6.3,56.6,5.9,-5.282,-3.408,0.615
2023-12-21 17:24:41.650,2023-12-21 17:24:42.059746,6.513,6.485,57.2,5.6,-5.476,-3.446,0.599
2023-12-21 17:24:41.675,2023-12-21 17:24:42.084753,6.611,6.585,58.5,5.2,-5.639,-3.384,0.561
2023-12-21 17:24:41.700,2023-12-21 17:24:42.109751,6.85,6.823,59.2,5.1,-5.875,-3.458,0.579
2023-12-21 17:24:41.725,2023-12-21 17:24:42.134725,7.234,7.211,60.0,4.5,-6.249,-3.59,0.544
2023-12-21 17:24:41.750,2023-12-21 17:24:42.159733,7.551,7.53,60.8,3.9,-6.568,-3.683,0.508
2023-12-21 17:24:41.775,2023-12-21 17:24:42.184729,7.765,7.746,61.2,3.5,-6.779,-3.746,0.479
2023-12-21 17:24:41.800,2023-12-21 17:24:42.209749,7.885,7.864,60.9,3.6,-6.864,-3.837,0.497
2023-12-21 17:24:41.825,2023-12-21 17:24:42.234749,7.794,7.773,60.9,3.6,-6.785,-3.792,0.491
2023-12-21 17:24:41.850,2023-12-21 17:24:42.259730,7.676,7.655,61.2,3.6,-6.696,-3.708,0.482
2023-12-21 17:24:41.875,2023-12-21 17:24:42.284733,7.444,7.426,61.9,3.1,-6.528,-3.533,0.413
2023-12-21 17:24:41.900,2023-12-21 17:24:42.309735,7.337,7.322,58.2,2.6,-6.133,-3.763,0.353
2023-12-21 17:24:41.925,2023-12-21 17:24:42.334735,7.239,7.225,54.6,2.4,-5.784,-3.973,0.329
2023-12-21 17:24:41.950,2023-12-21 17:24:42.359751,6.888,6.879,51.2,1.8,-5.312,-3.96,0.243
2023-12-21 17:24:41.975,2023-12-21 17:24:42.384708,6.576,6.567,46.8,1.6,-4.746,-4.056,0.215
2023-12-21 17:24:42.000,2023-12-21 17:24:42.409771,6.313,6.305,43.4,1.5,-4.3,-4.148,0.197
2023-12-21 17:24:42.025,2023-12-21 17:24:42.434755,6.082,6.075,40.3,1.3,-3.895,-4.27,0.164
2023-12-21 17:24:42.050,2023-12-21 17:24:42.459737,5.643,5.639,37.4,0.8,-3.389,-4.182,0.099
2023-12-21 17:24:42.075,2023-12-21 17:24:42.484758,5.243,5.191,35.5,3.3,-2.94,-4.024,0.216
2023-12-21 17:24:42.100,2023-12-21 17:24:42.509770,4.93,4.838,33.3,5.7,-2.549,-3.962,0.347
2023-12-21 17:24:42.125,2023-12-21 17:24:42.534774,4.724,4.582,30.7,8.9,-2.242,-3.961,0.528
2023-12-21 17:24:42.150,2023-12-21 17:24:42.559764,4.437,4.257,32.6,11.5,-2.199,-3.604,0.691
2023-12-21 17:24:42.175,2023-12-21 17:24:42.584758,4.213,4.026,36.0,12.6,-2.252,-3.249,0.764
2023-12-21 17:24:42.200,2023-12-21 17:24:42.609755,4.289,4.097,38.8,13.4,-2.46,-3.164,0.835
2023-12-21 17:24:42.225,2023-12-21 17:24:42.634756,4.331,4.13,43.2,14.4,-2.781,-2.934,0.931
2023-12-21 17:24:42.250,2023-12-21 17:24:42.659732,4.188,3.987,47.5,14.4,-2.893,-2.595,0.931
2023-12-21 17:24:42.275,2023-12-21 17:24:42.684734,3.992,3.778,50.4,15.9,-2.9,-2.288,1.028
2023-12-21 17:24:42.300,2023-12-21 17:24:42.709720,4.089,3.865,53.0,17.1,-3.095,-2.215,1.124
2023-12-21 17:24:42.325,2023-12-21 17:24:42.734740,4.276,4.097,53.1,15.0,-3.25,-2.388,1.023
2023-12-21 17:24:42.350,2023-12-21 17:24:42.759751,4.38,4.236,54.2,13.3,-3.401,-2.428,0.935
2023-12-21 17:24:42.375,2023-12-21 17:24:42.784757,4.715,4.61,55.0,11.1,-3.712,-2.643,0.876
2023-12-21 17:24:42.400,2023-12-21 17:24:42.809737,5.133,5.047,56.6,9.8,-4.145,-2.795,0.886
2023-12-21 17:24:42.425,2023-12-21 17:24:42.834725,5.598,5.508,55.7,9.6,-4.467,-3.139,0.946
2023-12-21 17:24:42.450,2023-12-21 17:24:42.859734,5.871,5.783,55.7,9.4,-4.687,-3.304,0.951
2023-12-21 17:24:42.475,2023-12-21 17:24:42.884749,6.116,6.032,55.0,9.1,-4.852,-3.51,0.946
2023-12-21 17:24:42.500,2023-12-21 17:24:42.909724,6.581,6.495,54.1,9.4,-5.237,-3.783,0.994
2023-12-21 17:24:42.525,2023-12-21 17:24:42.934736,6.985,6.908,52.9,8.5,-5.514,-4.107,0.977
2023-12-21 17:24:42.550,2023-12-21 17:24:42.959739,7.268,7.197,52.9,7.9,-5.753,-4.27,0.956
2023-12-21 17:24:42.575,2023-12-21 17:24:42.984723,7.456,7.387,54.4,7.6,-6.005,-4.272,0.95
2023-12-21 17:24:42.600,2023-12-21 17:24:43.009745,7.648,7.58,54.7,7.3,-6.178,-4.364,0.951
2023-12-21 17:24:42.625,2023-12-21 17:24:43.034719,7.617,7.559,56.1,6.7,-6.245,-4.227,0.876
2023-12-21 17:24:42.650,2023-12-21 17:24:43.059734,7.514,7.466,56.6,6.3,-6.189,-4.134,0.813
2023-12-21 17:24:42.675,2023-12-21 17:24:43.084732,7.454,7.412,57.1,6.0,-6.19,-4.042,0.768
2023-12-21 17:24:42.700,2023-12-21 17:24:43.109739,7.479,7.435,56.7,6.0,-6.183,-4.088,0.778
2023-12-21 17:24:42.725,2023-12-21 17:24:43.134739,7.545,7.499,56.6,6.0,-6.227,-4.137,0.792
2023-12-21 17:24:42.750,2023-12-21 17:24:43.159734,7.588,7.539,55.6,6.3,-6.177,-4.286,0.839
2023-12-21 17:24:42.775,2023-12-21 17:24:43.184751,7.827,7.762,56.7,6.8,-6.45,-4.282,0.958
2023-12-21 17:24:42.800,2023-12-21 17:24:43.209734,8.016,7.94,57.4,7.2,-6.658,-4.275,1.048
2023-12-21 17:24:42.825,2023-12-21 17:24:43.234735,8.182,8.1,57.4,7.5,-6.788,-4.366,1.105
2023-12-21 17:24:42.850,2023-12-21 17:24:43.259717,8.338,8.252,58.2,7.7,-6.974,-4.352,1.146
2023-12-21 17:24:42.875,2023-12-21 17:24:43.284734,8.543,8.432,58.4,8.7,-7.146,-4.409,1.312
2023-12-21 17:24:42.900,2023-12-21 17:24:43.309747,8.69,8.581,57.7,8.5,-7.232,-4.558,1.308
2023-12-21 17:24:42.925,2023-12-21 17:24:43.334741,8.81,8.701,57.6,8.5,-7.324,-4.635,1.319
2023-12-21 17:24:42.950,2023-12-21 17:24:43.359737,8.742,8.638,59.7,7.9,-7.4,-4.374,1.233
2023-12-21 17:24:42.975,2023-12-21 17:24:43.384744,8.798,8.701,61.4,7.2,-7.58,-4.164,1.128
2023-12-21 17:24:43.000,2023-12-21 17:24:43.409755,8.894,8.787,62.5,7.6,-7.75,-4.057,1.202
2023-12-21 17:24:43.025,2023-12-21 17:24:43.434740,8.83,8.742,62.6,6.7,-7.723,-4.013,1.042
2023-12-21 17:24:43.050,2023-12-21 17:24:43.459748,8.719,8.646,62.7,5.6,-7.642,-3.959,0.861
2023-12-21 17:24:43.075,2023-12-21 17:24:43.484730,8.767,8.704,63.7,4.8,-7.77,-3.854,0.749
2023-12-21 17:24:43.100,2023-12-21 17:24:43.509740,8.887,8.812,63.5,5.1,-7.853,-3.929,0.825
2023-12-21 17:24:43.125,2023-12-21 17:24:43.534739,8.957,8.901,62.3,4.4,-7.833,-4.132,0.734
2023-12-21 17:24:43.150,2023-12-21 17:24:43.559741,9.058,9.008,62.5,4.0,-7.942,-4.161,0.675
2023-12-21 17:24:43.175,2023-12-21 17:24:43.584735,9.056,9.01,63.0,3.7,-7.987,-4.095,0.62
2023-12-21 17:24:43.200,2023-12-21 17:24:43.609744,9.333,9.286,62.3,3.9,-8.205,-4.29,0.657
2023-12-21 17:24:43.225,2023-12-21 17:24:43.634741,9.255,9.208,61.6,4.0,-8.09,-4.363,0.666
2023-12-21 17:24:43.250,2023-12-21 17:24:43.659755,9.234,9.202,61.9,2.9,-8.107,-4.314,0.482
2023-12-21 17:24:43.275,2023-12-21 17:24:43.684746,9.034,9.0,63.5,2.2,-8.0,-4.021,0.372
2023-12-21 17:24:43.300,2023-12-21 17:24:43.709739,9.016,8.978,61.9,2.9,-7.857,-4.203,0.468
2023-12-21 17:24:43.325,2023-12-21 17:24:43.734738,8.897,8.856,61.1,3.3,-7.693,-4.249,0.521
2023-12-21 17:24:43.350,2023-12-21 17:24:43.759748,8.554,8.533,61.8,1.9,-7.439,-4.03,0.299
2023-12-21 17:24:43.375,2023-12-21 17:24:43.784741,8.306,8.289,63.0,0.7,-7.319,-3.762,0.126
2023-12-21 17:24:43.400,2023-12-21 17:24:43.809728,8.131,8.115,64.0,0.4,-7.227,-3.555,0.079
2023-12-21 17:24:43.425,2023-12-21 17:24:43.834735,7.873,7.857,64.8,0.0,-7.042,-3.347,0.021
2023-12-21 17:24:43.450,2023-12-21 17:24:43.859731,7.521,7.505,65.3,-0.5,-6.744,-3.148,-0.055
2023-12-21 17:24:43.475,2023-12-21 17:24:43.884734,7.405,7.388,65.8,-0.9,-6.664,-3.042,-0.1
2023-12-21 17:24:43.500,2023-12-21 17:24:43.909735,7.16,7.135,67.5,-1.6,-6.487,-2.741,-0.19
2023-12-21 17:24:43.525,2023-12-21 17:24:43.934711,7.111,7.089,66.8,-1.1,-6.419,-2.813,-0.119
2023-12-21 17:24:43.550,2023-12-21 17:24:43.959738,6.954,6.93,70.1,-2.5,-6.451,-2.375,-0.293
2023-12-21 17:24:43.575,2023-12-21 17:24:43.984735,6.784,6.754,73.2,-4.0,-6.406,-1.953,-0.48
2023-12-21 17:24:43.600,2023-12-21 17:24:44.009738,6.819,6.783,75.1,-4.6,-6.478,-1.756,-0.549
2023-12-21 17:24:43.625,2023-12-21 17:24:44.034745,6.732,6.689,77.6,-5.2,-6.447,-1.475,-0.6
2023-12-21 17:24:43.650,2023-12-21 17:24:44.059737,6.515,6.457,79.7,-6.6,-6.265,-1.199,-0.727
2023-12-21 17:24:43.675,2023-12-21 17:24:44.084728,6.495,6.431,82.2,-7.4,-6.282,-0.934,-0.806
2023-12-21 17:24:43.700,2023-12-21 17:24:44.109727,6.415,6.352,83.4,-7.1,-6.24,-0.789,-0.767
2023-12-21 17:24:43.725,2023-12-21 17:24:44.134734,6.295,6.229,85.0,-7.5,-6.164,-0.579,-0.805
2023-12-21 17:24:43.750,2023-12-21 17:24:44.159729,6.251,6.187,85.2,-7.5,-6.126,-0.548,-0.789
2023-12-21 17:24:43.775,2023-12-21 17:24:44.184723,6.265,6.201,84.4,-7.5,-6.1,-0.648,-0.793
2023-12-21 17:24:43.800,2023-12-21 17:24:44.209734,6.213,6.155,82.9,-6.7,-6.013,-0.79,-0.703
2023-12-21 17:24:43.825,2023-12-21 17:24:44.234733,6.259,6.21,80.9,-5.7,-6.018,-1.025,-0.589
2023-12-21 17:24:43.850,2023-12-21 17:24:44.259730,6.364,6.322,78.7,-4.7,-6.059,-1.315,-0.469
