Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
2023-12-21 19:04:51.225,2023-12-21 19:04:51.319588,5.269,5.26,106.3,1.7,-5.018,1.473,0.155
2023-12-21 19:04:51.250,2023-12-21 19:04:51.344610,5.182,5.173,105.9,1.5,-4.938,1.42,0.133
2023-12-21 19:04:51.275,2023-12-21 19:04:51.369604,5.118,5.111,106.9,1.0,-4.852,1.491,0.087
2023-12-21 19:04:51.300,2023-12-21 19:04:51.394597,5.02,5.013,106.7,1.0,-4.762,1.45,0.087
2023-12-21 19:04:51.325,2023-12-21 19:04:51.419609,4.992,4.985,106.8,1.0,-4.732,1.451,0.087
2023-12-21 19:04:51.350,2023-12-21 19:04:51.444616,4.885,4.877,107.1,1.5,-4.622,1.431,0.124
2023-12-21 19:04:51.375,2023-12-21 19:04:51.469598,4.766,4.758,106.6,1.5,-4.522,1.354,0.124
2023-12-21 19:04:51.400,2023-12-21 19:04:51.494614,4.698,4.69,105.1,1.5,-4.486,1.215,0.124
2023-12-21 19:04:51.425,2023-12-21 19:04:51.519604,4.614,4.606,102.1,1.5,-4.431,0.964,0.124
2023-12-21 19:04:51.450,2023-12-21 19:04:51.544600,4.58,4.572,100.7,1.5,-4.395,0.859,0.124
2023-12-21 19:04:51.475,2023-12-21 19:04:51.569611,4.491,4.49,99.8,0.5,-4.319,0.78,0.037
2023-12-21 19:04:51.500,2023-12-21 19:04:51.594599,4.497,4.496,99.7,0.5,-4.327,0.771,0.037
2023-12-21 19:04:51.525,2023-12-21 19:04:51.619597,4.444,4.443,96.6,0.5,-4.304,0.507,0.037
2023-12-21 19:04:51.550,2023-12-21 19:04:51.644604,4.426,4.425,93.8,0.5,-4.299,0.288,0.037
2023-12-21 19:04:51.575,2023-12-21 19:04:51.669605,4.337,4.336,91.8,0.5,-4.248,0.108,0.037
2023-12-21 19:04:51.600,2023-12-21 19:04:51.694600,4.425,4.425,89.2,0.0,-4.381,-0.073,0.0
2023-12-21 19:04:51.625,2023-12-21 19:04:51.719592,4.496,4.496,86.9,0.0,-4.464,-0.242,0.0
2023-12-21 19:04:51.650,2023-12-21 19:04:51.744600,4.493,4.493,86.0,0.0,-4.463,-0.306,0.0
2023-12-21 19:04:51.675,2023-12-21 19:04:51.769581,4.494,4.494,86.8,0.0,-4.469,-0.245,0.0
2023-12-21 19:04:51.700,2023-12-21 19:04:51.794580,4.558,4.558,87.8,0.0,-4.537,-0.17,0.0
2023-12-21 19:04:51.725,2023-12-21 19:04:51.819608,4.591,4.591,88.4,0.0,-4.567,-0.12,0.0
2023-12-21 19:04:51.750,2023-12-21 19:04:51.844601,4.559,4.557,88.8,0.5,-4.528,-0.085,0.039
2023-12-21 19:04:51.775,2023-12-21 19:04:51.869593,4.598,4.595,90.8,1.0,-4.563,0.086,0.078
2023-12-21 19:04:51.800,2023-12-21 19:04:51.894597,4.646,4.642,92.7,1.5,-4.612,0.24,0.12
2023-12-21 19:04:51.825,2023-12-21 19:04:51.919606,4.774,4.77,92.7,1.5,-4.74,0.25,0.12
2023-12-21 19:04:51.850,2023-12-21 19:04:51.944592,4.791,4.785,93.5,2.0,-4.75,0.319,0.167
2023-12-21 19:04:51.875,2023-12-21 19:04:51.969603,4.801,4.795,94.3,2.0,-4.764,0.388,0.167
2023-12-21 19:04:51.900,2023-12-21 19:04:51.994606,5.0,4.991,95.7,2.6,-4.95,0.53,0.228
2023-12-21 19:04:51.925,2023-12-21 19:04:52.019601,5.195,5.186,96.5,2.6,-5.14,0.614,0.228
2023-12-21 19:04:51.950,2023-12-21 19:04:52.044595,5.294,5.285,97.6,2.7,-5.225,0.726,0.234
2023-12-21 19:04:51.975,2023-12-21 19:04:52.069598,5.38,5.37,99.1,2.4,-5.278,0.869,0.203
2023-12-21 19:04:52.000,2023-12-21 19:04:52.094591,5.406,5.398,99.9,2.1,-5.291,0.937,0.182
2023-12-21 19:04:52.025,2023-12-21 19:04:52.119595,5.486,5.479,100.5,1.6,-5.359,1.002,0.143
2023-12-21 19:04:52.050,2023-12-21 19:04:52.144588,5.563,5.557,101.6,1.1,-5.412,1.115,0.101
2023-12-21 19:04:52.075,2023-12-21 19:04:52.169617,5.626,5.619,104.1,0.9,-5.409,1.366,0.082
2023-12-21 19:04:52.100,2023-12-21 19:04:52.194601,5.673,5.668,105.4,0.4,-5.424,1.499,0.035
2023-12-21 19:04:52.125,2023-12-21 19:04:52.219590,5.761,5.756,107.1,0.4,-5.484,1.666,0.035
2023-12-21 19:04:52.150,2023-12-21 19:04:52.244591,5.717,5.715,107.8,-0.2,-5.424,1.73,-0.026
2023-12-21 19:04:52.175,2023-12-21 19:04:52.269601,5.702,5.7,109.8,-0.3,-5.347,1.93,-0.036
2023-12-21 19:04:52.200,2023-12-21 19:04:52.294588,5.696,5.694,110.6,-0.4,-5.316,2.012,-0.042
2023-12-21 19:04:52.225,2023-12-21 19:04:52.319603,5.728,5.727,110.6,-0.1,-5.346,2.027,-0.011
2023-12-21 19:04:52.250,2023-12-21 19:04:52.344602,5.871,5.87,111.4,-0.3,-5.448,2.159,-0.029
2023-12-21 19:04:52.275,2023-12-21 19:04:52.369676,5.916,5.915,112.2,-0.3,-5.458,2.258,-0.029
2023-12-21 19:04:52.300,2023-12-21 19:04:52.394610,5.958,5.957,113.2,-0.4,-5.455,2.369,-0.04
2023-12-21 19:04:52.325,2023-12-21 19:04:52.419622,5.882,5.882,112.8,-0.2,-5.403,2.302,-0.021
2023-12-21 19:04:52.350,2023-12-21 19:04:52.444613,5.897,5.897,113.9,-0.2,-5.369,2.403,-0.017
2023-12-21 19:04:52.375,2023-12-21 19:04:52.469615,5.951,5.951,114.9,-0.2,-5.378,2.52,-0.014
2023-12-21 19:04:52.400,2023-12-21 19:04:52.494605,5.973,5.973,115.4,-0.2,-5.38,2.576,-0.014
2023-12-21 19:04:52.425,2023-12-21 19:04:52.519599,5.992,5.992,115.7,0.1,-5.384,2.606,0.017
2023-12-21 19:04:52.450,2023-12-21 19:04:52.544610,6.021,6.021,116.1,0.1,-5.396,2.651,0.017
2023-12-21 19:04:52.475,2023-12-21 19:04:52.569604,6.079,6.079,116.1,0.1,-5.451,2.668,0.017
2023-12-21 19:04:52.500,2023-12-21 19:04:52.594600,5.977,5.977,113.9,0.1,-5.411,2.42,0.017
2023-12-21 19:04:52.525,2023-12-21 19:04:52.619592,5.927,5.927,113.0,0.2,-5.396,2.318,0.023
2023-12-21 19:04:52.550,2023-12-21 19:04:52.644607,5.85,5.848,111.0,0.8,-5.386,2.108,0.076
2023-12-21 19:04:52.575,2023-12-21 19:04:52.669596,5.824,5.822,109.0,0.8,-5.401,1.929,0.076
2023-12-21 19:04:52.600,2023-12-21 19:04:52.694600,5.695,5.693,106.4,0.8,-5.358,1.672,0.072
2023-12-21 19:04:52.625,2023-12-21 19:04:52.719577,5.594,5.589,104.5,1.3,-5.321,1.459,0.118
2023-12-21 19:04:52.650,2023-12-21 19:04:52.744588,5.518,5.509,103.8,2.0,-5.269,1.367,0.186
2023-12-21 19:04:52.675,2023-12-21 19:04:52.769582,5.433,5.424,102.5,1.8,-5.242,1.219,0.165
2023-12-21 19:04:52.700,2023-12-21 19:04:52.794611,5.315,5.303,104.0,2.4,-5.061,1.28,0.219
2023-12-21 19:04:52.725,2023-12-21 19:04:52.819596,5.118,5.08,103.3,4.4,-4.867,1.155,0.365
2023-12-21 19:04:52.750,2023-12-21 19:04:52.844601,5.091,5.053,103.6,4.4,-4.838,1.181,0.365
2023-12-21 19:04:52.775,2023-12-21 19:04:52.869608,5.081,5.043,103.8,4.3,-4.824,1.193,0.359
2023-12-21 19:04:52.800,2023-12-21 19:04:52.894595,5.071,5.034,104.0,4.1,-4.812,1.21,0.347
2023-12-21 19:04:52.825,2023-12-21 19:04:52.919587,5.142,5.104,105.1,4.4,-4.865,1.324,0.38
2023-12-21 19:04:52.850,2023-12-21 19:04:52.944617,5.197,5.158,105.7,4.7,-4.911,1.377,0.407
2023-12-21 19:04:52.875,2023-12-21 19:04:52.969598,5.269,5.231,106.3,4.7,-4.97,1.449,0.413
2023-12-21 19:04:52.900,2023-12-21 19:04:52.994599,5.288,5.254,106.7,4.0,-4.983,1.487,0.345
2023-12-21 19:04:52.925,2023-12-21 19:04:53.019582,5.253,5.217,106.0,4.5,-4.963,1.413,0.392
2023-12-21 19:04:52.950,2023-12-21 19:04:53.044606,5.209,5.176,102.8,4.1,-5.034,1.16,0.353
2023-12-21 19:04:52.975,2023-12-21 19:04:53.069586,5.244,5.232,102.5,2.9,-5.094,1.152,0.268
2023-12-21 19:04:53.000,2023-12-21 19:04:53.094593,5.273,5.26,102.8,3.2,-5.117,1.185,0.295
2023-12-21 19:04:53.025,2023-12-21 19:04:53.119604,5.222,5.209,101.3,3.2,-5.092,1.042,0.295
2023-12-21 19:04:53.050,2023-12-21 19:04:53.144587,5.144,5.132,99.9,2.9,-5.024,0.913,0.265
2023-12-21 19:04:53.075,2023-12-21 19:04:53.169592,4.958,4.947,98.2,2.6,-4.856,0.75,0.232
2023-12-21 19:04:53.100,2023-12-21 19:04:53.194568,4.845,4.835,96.9,2.3,-4.754,0.642,0.205
2023-12-21 19:04:53.125,2023-12-21 19:04:53.219580,4.69,4.682,95.0,1.8,-4.62,0.459,0.15
