datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-11 11:30:38.410382,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.433951,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.459300,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.483000,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.506387,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.530729,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.554909,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.577697,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.601081,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.625096,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.647755,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.670875,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.694426,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.717234,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.740520,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.763948,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.788505,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.813151,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.839322,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.864663,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.887953,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.911088,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.934872,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.957763,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:38.980528,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.003747,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.026341,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.049066,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.071961,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.094565,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.117497,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.140405,nan,nan,1.0,0.0,20.0,-10.0,0.0
2024-04-11 11:30:39.163019,nan,nan,1.0,0.0,20.0,-10.0,0.0
