Date_Time,Pressure,Altitude
2024-04-24 14:06:28.724355,101431.65650221785,0.0
2024-04-24 14:06:28.760827,101433.73045116209,0.0
2024-04-24 14:06:28.796284,101436.41419246705,0.0
2024-04-24 14:06:28.831692,101431.04649402833,0.0
2024-04-24 14:06:28.867830,101426.28904125359,0.0
2024-04-24 14:06:28.903778,101424.1895917535,0.0
2024-04-24 14:06:28.939783,101431.63129682923,0.0
2024-04-24 14:06:28.975248,101427.45840920511,0.0
2024-04-24 14:06:29.011014,101432.21555038034,0.0
2024-04-24 14:06:29.046435,101431.92349225188,0.0
2024-04-24 14:06:29.082038,101424.48168814943,0.0
2024-04-24 14:06:29.117641,101431.01907041535,0.0
2024-04-24 14:06:29.153059,101428.0422693655,0.0
2024-04-24 14:06:29.188488,101433.09090118366,0.0
2024-04-24 14:06:29.223903,101429.53066979288,0.0
2024-04-24 14:06:29.259364,101427.13714067663,0.0
2024-04-24 14:06:29.294815,101429.53066979288,0.0
2024-04-24 14:06:29.330530,101427.13714067663,0.0
2024-04-24 14:06:29.366007,101420.89189533799,0.0
2024-04-24 14:06:29.401453,101429.49951814472,0.0
2024-04-24 14:06:29.436865,101424.45165193436,0.0
2024-04-24 14:06:29.472342,101424.16026159382,0.0
2024-04-24 14:06:29.507741,101430.69682241282,0.0
2024-04-24 14:06:29.543422,101431.56999640285,0.0
2024-04-24 14:06:29.578807,101434.25611457859,0.0
2024-04-24 14:06:29.614219,101428.30203731754,0.0
2024-04-24 14:06:29.649621,101431.56999640285,0.0
2024-04-24 14:06:29.685111,101428.30203731754,0.0
2024-04-24 14:06:29.720620,101430.66284813365,0.0
2024-04-24 14:06:29.756033,101430.08145739119,0.0
2024-04-24 14:06:29.791724,101438.10574306421,0.0
2024-04-24 14:06:29.827180,101433.34933912018,0.0
2024-04-24 14:06:29.863616,101431.56999640285,0.0
2024-04-24 14:06:29.900110,101430.66284813365,0.0
2024-04-24 14:06:29.935510,101431.53390612126,0.0
2024-04-24 14:06:29.971441,101431.24369051792,0.0
2024-04-24 14:06:30.006818,101433.93053482856,0.0
2024-04-24 14:06:30.043074,101432.73230869282,0.0
2024-04-24 14:06:30.078756,101438.68678334405,0.0
2024-04-24 14:06:30.114266,101430.95333786144,0.0
2024-04-24 14:06:30.149839,101427.68569152754,0.0
2024-04-24 14:06:30.185825,101431.82398468969,0.0
2024-04-24 14:06:30.221690,101425.86935564576,0.0
2024-04-24 14:06:30.257165,101431.82398468969,0.0
2024-04-24 14:06:30.292641,101430.33532713595,0.0
2024-04-24 14:06:30.328814,101428.5566307817,0.0
2024-04-24 14:06:30.364198,101430.62524890252,0.0
2024-04-24 14:06:30.399984,101431.53390612126,0.0
2024-04-24 14:06:30.435577,101461.8875140074,0.0
2024-04-24 14:06:30.471134,101427.64789481033,0.0
2024-04-24 14:06:30.506663,101434.18211546796,0.0
2024-04-24 14:06:30.542025,101430.91503367189,0.0
2024-04-24 14:06:30.577490,101435.09128150468,0.0
2024-04-24 14:06:30.612892,101439.2273504639,0.0
2024-04-24 14:06:30.648527,101435.67083276367,0.0
2024-04-24 14:06:30.683971,101434.18211546796,0.0
2024-04-24 14:06:30.720265,101433.2723226449,0.0
2024-04-24 14:06:30.756107,101428.22724823703,0.0
2024-04-24 14:06:30.791562,101431.20468146211,0.0
2024-04-24 14:06:30.827109,101431.4941922915,0.0
2024-04-24 14:06:30.862563,101441.0054635417,0.0
2024-04-24 14:06:30.898265,101437.73859321635,0.0
2024-04-24 14:06:30.933726,101435.33949543737,0.0
2024-04-24 14:06:30.969586,101444.56139822479,0.0
2024-04-24 14:06:31.005017,101438.31708845966,0.0
2024-04-24 14:06:31.040420,101435.33949543737,0.0
2024-04-24 14:06:31.075827,101429.38431173537,0.0
2024-04-24 14:06:31.111584,101427.31729794915,0.0
2024-04-24 14:06:31.147006,101432.07280314021,0.0
2024-04-24 14:06:31.182486,101433.85069921905,0.0
2024-04-24 14:06:31.217950,101429.38431173537,0.0
2024-04-24 14:06:31.253387,101432.6508663634,0.0
2024-04-24 14:06:31.288828,101432.6508663634,0.0
2024-04-24 14:06:31.324305,101432.93969266077,0.0
2024-04-24 14:06:31.359754,101435.91736400487,0.0
2024-04-24 14:06:31.395702,101432.93969266077,0.0
2024-04-24 14:06:31.431082,101434.4285282352,0.0
2024-04-24 14:06:31.466510,101436.49468515455,0.0
2024-04-24 14:06:31.501891,101433.22838210623,0.0
2024-04-24 14:06:31.537351,101433.51693471789,0.0
2024-04-24 14:06:31.572883,101427.84977289836,0.0
2024-04-24 14:06:31.610247,101432.0280597924,0.0
2024-04-24 14:06:31.645813,101429.62688669784,0.0
2024-04-24 14:06:31.683130,101426.3608789826,0.0
2024-04-24 14:06:31.719232,101435.5825441742,0.0
2024-04-24 14:06:31.755064,101432.3164558171,0.0
2024-04-24 14:06:31.790586,101434.3817717312,0.0
2024-04-24 14:06:31.826005,101429.62688669784,0.0
2024-04-24 14:06:31.861396,101426.64905913112,0.0
2024-04-24 14:06:31.896850,101433.18082318598,0.0
2024-04-24 14:06:31.932217,101425.16014564064,0.0
2024-04-24 14:06:31.968240,101433.18082318598,0.0
2024-04-24 14:06:32.003897,101428.42603596095,0.0
2024-04-24 14:06:32.039328,101431.69186937832,0.0
2024-04-24 14:06:32.074811,101434.9576459033,0.0
2024-04-24 14:06:32.110228,101433.18082318598,0.0
2024-04-24 14:06:32.145986,101428.71396234879,0.0
2024-04-24 14:06:32.181387,101430.77839787622,0.0
2024-04-24 14:06:32.217010,101436.73437162193,0.0
2024-04-24 14:06:32.252393,101427.51277901034,0.0
2024-04-24 14:06:32.287773,101434.04395987712,0.0
2024-04-24 14:06:32.323270,101433.75638435855,0.0
2024-04-24 14:06:32.358788,101429.28940492797,0.0
2024-04-24 14:06:32.394303,101434.33139870805,0.0
2024-04-24 14:06:32.429837,101434.33139870805,0.0
2024-04-24 14:06:32.465300,101440.28753212043,0.0
2024-04-24 14:06:32.500879,101439.08585991929,0.0
2024-04-24 14:06:32.536477,101436.10775369073,0.0
2024-04-24 14:06:32.572921,101426.88623633627,0.0
2024-04-24 14:06:32.608740,101426.88623633627,0.0
2024-04-24 14:06:32.644969,101434.61870086938,0.0
2024-04-24 14:06:32.680441,101450.08382744288,0.0
2024-04-24 14:06:32.715811,101432.21471116153,0.0
2024-04-24 14:06:32.751417,101435.19289525549,0.0
2024-04-24 14:06:32.786822,101431.64059581251,0.0
2024-04-24 14:06:32.822315,101433.4167939932,0.0
2024-04-24 14:06:32.857773,101437.88401173698,0.0
2024-04-24 14:06:32.893206,101430.72561940747,0.0
2024-04-24 14:06:32.928640,101436.96889961368,0.0
2024-04-24 14:06:32.964050,101439.94712439424,0.0
2024-04-24 14:06:32.999652,101432.78828005894,0.0
2024-04-24 14:06:33.035059,101435.76654317997,0.0
2024-04-24 14:06:33.071911,101433.99067561435,0.0
2024-04-24 14:06:33.107401,101432.50156390763,0.0
2024-04-24 14:06:33.143300,101441.43623707743,0.0
2024-04-24 14:06:33.179255,101436.05316226424,0.0
2024-04-24 14:06:33.214742,101423.85349538318,0.0
2024-04-24 14:06:33.250267,101433.07485963349,0.0
2024-04-24 14:06:33.285786,101434.85047362064,0.0
2024-04-24 14:06:33.321431,101434.56401085122,0.0
2024-04-24 14:06:33.356940,101430.38296129256,0.0
2024-04-24 14:06:33.392678,101430.66922826297,0.0
2024-04-24 14:06:33.428113,101431.58570861106,0.0
2024-04-24 14:06:33.464501,101430.09655778397,0.0
2024-04-24 14:06:33.500053,101437.19827316915,0.0
2024-04-24 14:06:33.535629,101433.64760912438,0.0
2024-04-24 14:06:33.572949,101433.9337790768,0.0
2024-04-24 14:06:33.608536,101429.46614882437,0.0
2024-04-24 14:06:33.644236,101433.9337790768,0.0
2024-04-24 14:06:33.679638,101434.21981252456,0.0
2024-04-24 14:06:33.715179,101427.6908481828,0.0
2024-04-24 14:06:33.750606,101429.75212302264,0.0
2024-04-24 14:06:33.786071,101434.50570948576,0.0
2024-04-24 14:06:33.821778,101434.21981252456,0.0
2024-04-24 14:06:33.857251,101434.50570948576,0.0
2024-04-24 14:06:33.892943,101432.098515673,0.0
2024-04-24 14:06:33.928326,101431.2413526613,0.0
2024-04-24 14:06:33.964068,101441.3198196473,0.0
2024-04-24 14:06:33.999439,101438.05567314876,0.0
2024-04-24 14:06:34.035006,101433.30220045305,0.0
2024-04-24 14:06:34.070445,101435.07709402019,0.0
2024-04-24 14:06:34.105886,101427.9160385026,0.0
2024-04-24 14:06:34.141672,101427.6306496173,0.0
2024-04-24 14:06:34.178362,101430.89465516733,0.0
2024-04-24 14:06:34.213790,101430.60922679241,0.0
2024-04-24 14:06:34.249325,101431.46510270251,0.0
2024-04-24 14:06:34.284784,101438.91184521213,0.0
2024-04-24 14:06:34.320716,101430.89465516733,0.0
2024-04-24 14:06:34.356564,101429.40534673729,0.0
2024-04-24 14:06:34.393247,101429.40534673729,0.0
2024-04-24 14:06:34.428822,101434.15860406453,0.0
2024-04-24 14:06:34.464226,101431.46510270251,0.0
2024-04-24 14:06:34.500006,101432.95445081372,0.0
2024-04-24 14:06:34.535460,101433.52439233019,0.0
2024-04-24 14:06:34.571497,101435.298566095,0.0
2024-04-24 14:06:34.606915,101432.03500473818,0.0
2024-04-24 14:06:34.642287,101429.05623014027,0.0
2024-04-24 14:06:34.678268,101429.05623014027,0.0
2024-04-24 14:06:34.714103,101427.56684313437,0.0
2024-04-24 14:06:34.749525,101429.05623014027,0.0
2024-04-24 14:06:34.785181,101430.54561734154,0.0
2024-04-24 14:06:34.821072,101426.07745632384,0.0
2024-04-24 14:06:34.856505,101424.58806970867,0.0
2024-04-24 14:06:34.892018,101424.87271751655,0.0
2024-04-24 14:06:34.927411,101433.17317288571,0.0
2024-04-24 14:06:34.962816,101433.17317288571,0.0
2024-04-24 14:06:34.998294,101434.37828209822,0.0
2024-04-24 14:06:35.033679,101425.4416042062,0.0
2024-04-24 14:06:35.069043,101427.21530868541,0.0
2024-04-24 14:06:35.104470,101431.399388686,0.0
2024-04-24 14:06:35.140230,101433.45737420989,0.0
2024-04-24 14:06:35.175714,101430.19424039476,0.0
2024-04-24 14:06:35.211147,101433.74143928484,0.0
2024-04-24 14:06:35.246620,101433.17317288571,0.0
2024-04-24 14:06:35.282371,101433.45737420989,0.0
2024-04-24 14:06:35.318027,101431.96788813325,0.0
2024-04-24 14:06:35.353707,101436.72045148884,0.0
2024-04-24 14:06:35.389165,101423.03097577662,0.0
2024-04-24 14:06:35.424726,101433.74143928484,0.0
2024-04-24 14:06:35.460139,101430.76242786246,0.0
2024-04-24 14:06:35.495582,101436.0823823873,0.0
2024-04-24 14:06:35.532492,101436.72045148884,0.0
2024-04-24 14:06:35.568326,101434.3091607589,0.0
2024-04-24 14:06:35.604066,101432.53584258867,0.0
2024-04-24 14:06:35.639568,101429.27292244436,0.0
2024-04-24 14:06:35.675424,101428.63455837399,0.0
2024-04-24 14:06:35.711043,101443.24643648017,0.0
2024-04-24 14:06:35.747243,101434.59281719381,0.0
2024-04-24 14:06:35.783022,101431.61368739307,0.0
2024-04-24 14:06:35.818881,101425.37189207244,0.0
2024-04-24 14:06:35.854609,101433.10325219574,0.0
2024-04-24 14:06:35.890158,101428.35098085293,0.0
2024-04-24 14:06:35.931138,101431.61368739307,0.0
2024-04-24 14:06:35.981269,101433.10325219574,0.0
2024-04-24 14:06:36.020629,101431.61368739307,0.0
2024-04-24 14:06:36.064502,101428.91799972253,0.0
2024-04-24 14:06:36.100720,101436.64932619568,0.0
2024-04-24 14:06:36.136867,101434.23643743785,0.0
2024-04-24 14:06:36.173339,101429.48447397369,0.0
2024-04-24 14:06:36.209077,101429.48447397369,0.0
2024-04-24 14:06:36.244603,101430.97409756338,0.0
2024-04-24 14:06:36.280251,101433.95334532905,0.0
2024-04-24 14:06:36.315986,101427.99485057945,0.0
2024-04-24 14:06:36.351533,101430.33316450412,0.0
2024-04-24 14:06:36.388388,101427.07107826536,0.0
2024-04-24 14:06:36.424514,101431.54006678499,0.0
2024-04-24 14:06:36.460179,101428.27786379446,0.0
2024-04-24 14:06:36.495881,101432.74679373385,0.0
2024-04-24 14:06:36.532063,101436.29189670183,0.0
2024-04-24 14:06:36.568961,101430.05040374967,0.0
2024-04-24 14:06:36.605131,101431.54006678499,0.0
2024-04-24 14:06:36.641219,101431.82284726038,0.0
2024-04-24 14:06:36.676872,101428.5607409098,0.0
2024-04-24 14:06:36.712662,101433.59519434077,0.0
2024-04-24 14:06:36.748430,101427.63638482791,0.0
2024-04-24 14:06:36.784124,101427.63638482791,0.0
2024-04-24 14:06:36.820497,101433.87772241964,0.0
2024-04-24 14:06:36.856915,101425.58141581636,0.0
2024-04-24 14:06:36.893580,101433.87772241964,0.0
2024-04-24 14:06:36.930673,101434.16011446659,0.0
2024-04-24 14:06:36.967178,101429.40855583652,0.0
2024-04-24 14:06:37.004435,101434.16011446659,0.0
2024-04-24 14:06:37.039997,101427.91883403306,0.0
2024-04-24 14:06:37.075496,101435.93213251782,0.0
2024-04-24 14:06:37.111299,101430.89827783544,0.0
2024-04-24 14:06:37.146819,101431.18063044803,0.0
2024-04-24 14:06:37.183216,101435.93213251782,0.0
2024-04-24 14:06:37.218992,101431.74492765624,0.0
2024-04-24 14:06:37.255256,101426.71140588615,0.0
2024-04-24 14:06:37.290890,101436.21427226912,0.0
2024-04-24 14:06:37.326367,101429.3290400119,0.0
2024-04-24 14:06:37.362194,101427.83921983061,0.0
2024-04-24 14:06:37.397701,101432.02687228762,0.0
2024-04-24 14:06:37.434345,101436.77814385062,0.0
2024-04-24 14:06:37.471972,101430.81886038867,0.0
2024-04-24 14:06:37.512230,101430.81886038867,0.0
2024-04-24 14:06:37.547789,101427.27558480263,0.0
2024-04-24 14:06:38.014468,101425.78580424235,0.5377835565044914
2024-04-24 14:06:38.055127,101439.19383632173,-0.6150926081151421
2024-04-24 14:06:38.115734,101428.76536555836,0.28157580065475796
2024-04-24 14:06:38.964502,101421.87994106027,0.8736897798565452
2024-04-24 14:06:39.015688,101430.45475780885,0.1363277550483263
2024-04-24 14:06:39.054149,101427.75601029638,0.3684206994304977
2024-04-24 14:06:39.090491,101427.1937737788,0.41675628135603643
2024-04-24 14:06:39.132694,101435.48661789426,-0.2963950192994464
2024-04-24 14:06:39.169990,101436.32884196937,-0.3688449337450429
2024-04-24 14:06:39.206161,101431.29761949641,0.06384899595937518
2024-04-24 14:06:39.245368,101431.57830174241,0.039710924464091225
2024-04-24 14:06:39.288237,101430.36885065874,0.1437301876815924
2024-04-24 14:06:39.324337,101433.34884592298,-0.11256110411634002
